# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 3.182253074645996094e+01 -6.813644886016845703e+00 -4.078293800354003906e+00 -2.679869413375854492e+00 -2.027448892593383789e+00 -2.726359367370605469e+00
2.000000000000000000e+00 3.162478637695312500e+01 -6.836323261260986328e+00 1.467951983213424683e-01 1.047100424766540527e+00 3.581686913967132568e-01 7.348349094390869141e-01
3.000000000000000000e+00 3.142704200744628906e+01 -6.859001636505126953e+00 -9.717807173728942871e-01 -4.519697129726409912e-01 -4.271251261234283447e-01 -4.388254880905151367e-02
4.000000000000000000e+00 3.122929763793945312e+01 -6.881680011749267578e+00 -1.145045876502990723e+00 2.675028145313262939e-01 -2.632629275321960449e-01 9.923360496759414673e-02
5.000000000000000000e+00 3.183482933044433594e+01 -6.870739936828613281e+00 1.099944782257080078e+01 -2.337343692779541016e+00 2.598631143569946289e+00 2.011987209320068359e+00
6.000000000000000000e+00 3.164528274536132812e+01 -6.931481838226318359e+00 4.071101188659667969e+00 3.163032531738281250e-01 1.316221356391906738e+00 1.382321476936340332e+00
7.000000000000000000e+00 3.145573806762695312e+01 -6.992223739624023438e+00 3.909428119659423828e+00 9.827606081962585449e-01 1.467656612396240234e+00 2.035863876342773438e+00
8.000000000000000000e+00 3.126619148254394531e+01 -7.052965641021728516e+00 2.490207910537719727e+00 1.471060514450073242e-01 7.911941409111022949e-01 1.357530236244201660e+00
9.000000000000000000e+00 3.185800743103027344e+01 -6.924348354339599609e+00 1.586810779571533203e+01 2.766745567321777344e+00 5.590456008911132812e+00 8.964096069335937500e+00
1.000000000000000000e+01 3.168391227722167969e+01 -7.020829677581787109e+00 9.840415000915527344e+00 1.650837421417236328e+00 3.447375535964965820e+00 5.201101779937744141e+00
1.100000000000000000e+01 3.150981903076171875e+01 -7.117310047149658203e+00 6.637860298156738281e+00 2.203268527984619141e+00 2.652338743209838867e+00 4.141283512115478516e+00
1.200000000000000000e+01 3.133572578430175781e+01 -7.213790893554687500e+00 5.789999485015869141e+00 2.016661643981933594e+00 2.341998338699340820e+00 3.981791734695434570e+00
1.300000000000000000e+01 3.189117813110351562e+01 -6.972418785095214844e+00 1.735975837707519531e+01 9.748036384582519531e+00 8.132338523864746094e+00 1.419335365295410156e+01
1.400000000000000000e+01 3.173919868469238281e+01 -7.100946903228759766e+00 1.136583232879638672e+01 6.083661079406738281e+00 5.234848022460937500e+00 9.240588188171386719e+00
1.500000000000000000e+01 3.158721923828125000e+01 -7.229474544525146484e+00 9.004917144775390625e+00 4.951803207397460938e+00 4.187016010284423828e+00 7.384640693664550781e+00
1.600000000000000000e+01 3.143523979187011719e+01 -7.358002185821533203e+00 7.369259834289550781e+00 4.499933719635009766e+00 3.560758113861083984e+00 6.222672462463378906e+00
1.700000000000000000e+01 3.193307304382324219e+01 -7.013111591339111328e+00 1.546170711517333984e+01 1.840307617187500000e+01 1.015943431854248047e+01 1.727089118957519531e+01
1.800000000000000000e+01 3.180902481079101562e+01 -7.168767929077148438e+00 1.129614639282226562e+01 1.195199966430664062e+01 6.974443912506103516e+00 1.217146873474121094e+01
1.900000000000000000e+01 3.168497467041015625e+01 -7.324424743652343750e+00 8.990467071533203125e+00 9.438391685485839844e+00 5.528657436370849609e+00 9.735363006591796875e+00
2.000000000000000000e+01 3.156092453002929688e+01 -7.480081081390380859e+00 7.622485160827636719e+00 8.178461074829101562e+00 4.740283966064453125e+00 8.460479736328125000e+00
2.100000000000000000e+01 3.198208999633789062e+01 -7.044869899749755859e+00 1.264644336700439453e+01 2.720672988891601562e+01 1.195595169067382812e+01 1.775255584716796875e+01
2.200000000000000000e+01 3.189071655273437500e+01 -7.221698284149169922e+00 9.562089920043945312e+00 1.860148811340332031e+01 8.449073791503906250e+00 1.318349266052246094e+01
2.300000000000000000e+01 3.179934310913085938e+01 -7.398526668548583984e+00 7.982556819915771484e+00 1.485082054138183594e+01 6.850013256072998047e+00 1.095154953002929688e+01
2.400000000000000000e+01 3.170796966552734375e+01 -7.575355529785156250e+00 6.580832958221435547e+00 1.267148590087890625e+01 5.775695800781250000e+00 9.491593360900878906e+00
2.500000000000000000e+01 3.203635025024414062e+01 -7.066477775573730469e+00 9.609021186828613281e+00 3.519833374023437500e+01 1.344220733642578125e+01 1.559693336486816406e+01
2.600000000000000000e+01 3.198114967346191406e+01 -7.257711410522460938e+00 7.751473426818847656e+00 2.498679161071777344e+01 9.821478843688964844e+00 1.240700531005859375e+01
2.700000000000000000e+01 3.192595100402832031e+01 -7.448945522308349609e+00 6.240159988403320312e+00 2.033599662780761719e+01 7.972846984863281250e+00 1.049572467803955078e+01
2.800000000000000000e+01 3.187075042724609375e+01 -7.640179157257080078e+00 5.365923404693603516e+00 1.757368659973144531e+01 6.881883144378662109e+00 9.343694686889648438e+00
2.900000000000000000e+01 3.209378051757812500e+01 -7.077108860015869141e+00 7.927003860473632812e+00 4.135140609741210938e+01 1.478352355957031250e+01 1.157788467407226562e+01
3.000000000000000000e+01 3.207686614990234375e+01 -7.275429725646972656e+00 6.204558372497558594e+00 3.035391616821289062e+01 1.096754264831542969e+01 9.902004241943359375e+00
3.100000000000000000e+01 3.205995178222656250e+01 -7.473751068115234375e+00 4.990048408508300781e+00 2.515567398071289062e+01 9.043716430664062500e+00 8.750308036804199219e+00
3.200000000000000000e+01 3.204303741455078125e+01 -7.672072410583496094e+00 4.184260368347167969e+00 2.194014549255371094e+01 7.837321758270263672e+00 7.801694869995117188e+00
3.300000000000000000e+01 3.215217971801757812e+01 -7.076355934143066406e+00 7.904388427734375000e+00 4.506359863281250000e+01 1.589039611816406250e+01 6.422029495239257812e+00
3.400000000000000000e+01 3.217419815063476562e+01 -7.274175167083740234e+00 5.835226535797119141e+00 3.419552230834960938e+01 1.200922489166259766e+01 6.450602054595947266e+00
3.500000000000000000e+01 3.219621658325195312e+01 -7.471994400024414062e+00 4.514157295227050781e+00 2.865354728698730469e+01 9.950311660766601562e+00 5.845833778381347656e+00
3.600000000000000000e+01 3.221823883056640625e+01 -7.669814109802246094e+00 3.742287874221801758e+00 2.523021316528320312e+01 8.691750526428222656e+00 5.442351818084716797e+00
3.700000000000000000e+01 3.220931243896484375e+01 -7.064248085021972656e+00 9.838821411132812500e+00 4.636513900756835938e+01 1.686118888854980469e+01 1.391553878784179688e+00
3.800000000000000000e+01 3.226942443847656250e+01 -7.253995895385742188e+00 6.782781124114990234e+00 3.612699890136718750e+01 1.287293434143066406e+01 2.519669294357299805e+00
3.900000000000000000e+01 3.232953643798828125e+01 -7.443743228912353516e+00 5.205778121948242188e+00 3.067795181274414062e+01 1.076511859893798828e+01 2.597704172134399414e+00
4.000000000000000000e+01 3.238964462280273438e+01 -7.633490562438964844e+00 4.289138793945312500e+00 2.702422523498535156e+01 9.394009590148925781e+00 2.477471351623535156e+00
4.100000000000000000e+01 3.226299667358398438e+01 -7.041248798370361328e+00 1.330315494537353516e+01 4.550418472290039062e+01 1.764220046997070312e+01 -2.785015344619750977e+00
4.200000000000000000e+01 3.235889816284179688e+01 -7.215663433074951172e+00 9.060427665710449219e+00 3.637891006469726562e+01 1.363180160522460938e+01 -1.013563275337219238e+00
4.300000000000000000e+01 3.245479965209960938e+01 -7.390078067779541016e+00 7.061909198760986328e+00 3.102670097351074219e+01 1.142658329010009766e+01 -5.345189571380615234e-01
4.400000000000000000e+01 3.255070114135742188e+01 -7.564492702484130859e+00 5.816734313964843750e+00 2.759304428100585938e+01 1.002293395996093750e+01 -3.166734576225280762e-01
4.500000000000000000e+01 3.231118011474609375e+01 -7.008237838745117188e+00 1.764342498779296875e+01 4.334746170043945312e+01 1.829726600646972656e+01 -5.413294315338134766e+00
4.600000000000000000e+01 3.243920135498046875e+01 -7.160645484924316406e+00 1.233662223815917969e+01 3.511670303344726562e+01 1.423599720001220703e+01 -3.666494369506835938e+00
4.700000000000000000e+01 3.256722259521484375e+01 -7.313052654266357422e+00 9.810999870300292969e+00 3.019621849060058594e+01 1.200216579437255859e+01 -2.906197071075439453e+00
4.800000000000000000e+01 3.269524383544921875e+01 -7.465459823608398438e+00 8.225227355957031250e+00 2.683563613891601562e+01 1.051825904846191406e+01 -2.466037273406982422e+00
4.900000000000000000e+01 3.235201263427734375e+01 -6.966478824615478516e+00 2.214047050476074219e+01 4.053634643554687500e+01 1.880304527282714844e+01 -6.367061614990234375e+00
5.000000000000000000e+01 3.250725555419921875e+01 -7.091046810150146484e+00 1.602135086059570312e+01 3.306189346313476562e+01 1.472497272491455078e+01 -5.009676456451416016e+00
5.100000000000000000e+01 3.266249847412109375e+01 -7.215614318847656250e+00 1.304855442047119141e+01 2.846802330017089844e+01 1.245497322082519531e+01 -4.165623188018798828e+00
5.200000000000000000e+01 3.281774139404296875e+01 -7.340182304382324219e+00 1.109590244293212891e+01 2.539509391784667969e+01 1.094729900360107422e+01 -3.683007955551147461e+00
5.300000000000000000e+01 3.238393402099609375e+01 -6.917569160461425781e+00 2.602085494995117188e+01 3.788707733154296875e+01 1.917238044738769531e+01 -5.800509452819824219e+00
5.400000000000000000e+01 3.256045532226562500e+01 -7.009530544281005859e+00 1.956843757629394531e+01 3.075286674499511719e+01 1.509639167785644531e+01 -4.918057441711425781e+00
5.500000000000000000e+01 3.273698043823242188e+01 -7.101492404937744141e+00 1.613140678405761719e+01 2.650734138488769531e+01 1.279162502288818359e+01 -4.218227386474609375e+00
5.600000000000000000e+01 3.291350173950195312e+01 -7.193453788757324219e+00 1.392876720428466797e+01 2.373638916015625000e+01 1.129954719543457031e+01 -3.752672433853149414e+00
5.700000000000000000e+01 3.240572357177734375e+01 -6.863381385803222656e+00 2.888734054565429688e+01 3.588171005249023438e+01 1.943071556091308594e+01 -4.036292076110839844e+00
5.800000000000000000e+01 3.259677124023437500e+01 -6.919217109680175781e+00 2.228875541687011719e+01 2.883257293701171875e+01 1.533639812469482422e+01 -3.613004207611083984e+00
5.900000000000000000e+01 3.278781890869140625e+01 -6.975053310394287109e+00 1.858330535888671875e+01 2.485411262512207031e+01 1.303122520446777344e+01 -3.128273248672485352e+00
6.000000000000000000e+01 3.297886657714843750e+01 -7.030889511108398438e+00 1.611073303222656250e+01 2.226906204223632812e+01 1.151393890380859375e+01 -2.790909051895141602e+00
6.100000000000000000e+01 3.241654586791992188e+01 -6.805988311767578125e+00 3.034839630126953125e+01 3.481013107299804688e+01 1.954755783081054688e+01 -1.615917921066284180e+00
6.200000000000000000e+01 3.261480712890625000e+01 -6.823562145233154297e+00 2.382131195068359375e+01 2.777869033813476562e+01 1.548000049591064453e+01 -1.425342202186584473e+00
