# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 4.381917190551757812e+01 -6.518506526947021484e+00 -3.575551748275756836e+00 -2.714999437332153320e+00 -1.887165427207946777e+00 -2.677846193313598633e+00
2.000000000000000000e+00 4.362169265747070312e+01 -6.543404102325439453e+00 2.707783877849578857e-01 1.040202260017395020e+00 3.932941854000091553e-01 8.052469491958618164e-01
3.000000000000000000e+00 4.342421722412109375e+01 -6.568302154541015625e+00 -1.032917499542236328e+00 -4.081852138042449951e-01 -4.323308169841766357e-01 -5.930843763053417206e-03
4.000000000000000000e+00 4.322673797607421875e+01 -6.593200206756591797e+00 -1.397284626960754395e+00 2.087234556674957275e-01 -3.565683364868164062e-01 1.689473092555999756e-01
5.000000000000000000e+00 4.383211135864257812e+01 -6.575459957122802734e+00 1.130664157867431641e+01 -2.308020353317260742e+00 2.699586391448974609e+00 2.382917404174804688e+00
6.000000000000000000e+00 4.364325714111328125e+01 -6.638326644897460938e+00 4.164849758148193359e+00 4.386327862739562988e-01 1.381044745445251465e+00 1.541661858558654785e+00
7.000000000000000000e+00 4.345440673828125000e+01 -6.701193332672119141e+00 3.816969871520996094e+00 9.967167973518371582e-01 1.444105982780456543e+00 2.279736518859863281e+00
8.000000000000000000e+00 4.326555252075195312e+01 -6.764060020446777344e+00 2.563805580139160156e+00 2.802602052688598633e-01 8.532197475433349609e-01 1.456872105598449707e+00
9.000000000000000000e+00 4.385588836669921875e+01 -6.628804206848144531e+00 1.598334693908691406e+01 3.090562582015991211e+00 5.722172737121582031e+00 9.370216369628906250e+00
1.000000000000000000e+01 4.368288803100585938e+01 -6.727234363555908203e+00 9.759146690368652344e+00 1.841790318489074707e+00 3.480281114578247070e+00 5.528372287750244141e+00
1.100000000000000000e+01 4.350988769531250000e+01 -6.825664520263671875e+00 6.579606056213378906e+00 2.334803581237792969e+00 2.674322843551635742e+00 4.379527568817138672e+00
1.200000000000000000e+01 4.333688735961914062e+01 -6.924094200134277344e+00 5.631099224090576172e+00 2.241738557815551758e+00 2.361851453781127930e+00 4.113831520080566406e+00
1.300000000000000000e+01 4.388959503173828125e+01 -6.676499366760253906e+00 1.717995643615722656e+01 1.033352279663085938e+01 8.254043579101562500e+00 1.460477542877197266e+01
1.400000000000000000e+01 4.373907089233398438e+01 -6.806725502014160156e+00 1.119221496582031250e+01 6.378840923309326172e+00 5.271317005157470703e+00 9.524439811706542969e+00
1.500000000000000000e+01 4.358854293823242188e+01 -6.936952114105224609e+00 8.803513526916503906e+00 5.202717304229736328e+00 4.201869487762451172e+00 7.638362884521484375e+00
1.600000000000000000e+01 4.343801879882812500e+01 -7.067178726196289062e+00 6.973018169403076172e+00 4.810467720031738281e+00 3.535045862197875977e+00 6.443294525146484375e+00
1.700000000000000000e+01 4.393194580078125000e+01 -6.716719150543212891e+00 1.512011623382568359e+01 1.900389862060546875e+01 1.023720455169677734e+01 1.758160018920898438e+01
1.800000000000000000e+01 4.380965042114257812e+01 -6.873758792877197266e+00 1.098708343505859375e+01 1.249429893493652344e+01 7.044414520263671875e+00 1.236581802368164062e+01
1.900000000000000000e+01 4.368735885620117188e+01 -7.030798435211181641e+00 8.651658058166503906e+00 9.688361167907714844e+00 5.502005577087402344e+00 9.906375885009765625e+00
2.000000000000000000e+01 4.356506347656250000e+01 -7.187838077545166016e+00 7.187362194061279297e+00 8.478001594543457031e+00 4.699608802795410156e+00 8.763035774230957031e+00
2.100000000000000000e+01 4.398131561279296875e+01 -6.747924804687500000e+00 1.230361557006835938e+01 2.801180648803710938e+01 1.209462642669677734e+01 1.780838394165039062e+01
2.200000000000000000e+01 4.389193344116210938e+01 -6.925767898559570312e+00 9.099007606506347656e+00 1.905940055847167969e+01 8.447523117065429688e+00 1.335803508758544922e+01
2.300000000000000000e+01 4.380255126953125000e+01 -7.103611469268798828e+00 7.575330257415771484e+00 1.539240264892578125e+01 6.890319824218750000e+00 1.095901584625244141e+01
2.400000000000000000e+01 4.371316909790039062e+01 -7.281454563140869141e+00 6.141254425048828125e+00 1.272446346282958984e+01 5.659715175628662109e+00 9.625423431396484375e+00
2.500000000000000000e+01 4.403581237792968750e+01 -6.768921852111816406e+00 9.150961875915527344e+00 3.585689163208007812e+01 1.350235557556152344e+01 1.555344581604003906e+01
2.600000000000000000e+01 4.398276519775390625e+01 -6.960763454437255859e+00 7.388158798217773438e+00 2.554201698303222656e+01 9.879052162170410156e+00 1.237324142456054688e+01
2.700000000000000000e+01 4.392971801757812500e+01 -7.152605056762695312e+00 5.660175800323486328e+00 2.079481315612792969e+01 7.936496734619140625e+00 1.055794143676757812e+01
2.800000000000000000e+01 4.387666702270507812e+01 -7.344446659088134766e+00 4.976417541503906250e+00 1.812255668640136719e+01 6.929692745208740234e+00 9.176473617553710938e+00
2.900000000000000000e+01 4.409336090087890625e+01 -6.778907299041748047e+00 7.628135681152343750e+00 4.193567657470703125e+01 1.486914348602294922e+01 1.137105083465576172e+01
3.000000000000000000e+01 4.407867431640625000e+01 -6.977406024932861328e+00 5.794760227203369141e+00 3.081974983215332031e+01 1.098435306549072266e+01 9.816765785217285156e+00
3.100000000000000000e+01 4.406398773193359375e+01 -7.175904273986816406e+00 4.528694629669189453e+00 2.558464431762695312e+01 9.034001350402832031e+00 8.688282966613769531e+00
3.200000000000000000e+01 4.404930114746093750e+01 -7.374402999877929688e+00 3.665113925933837891e+00 2.252084159851074219e+01 7.855786800384521484e+00 7.822115898132324219e+00
3.300000000000000000e+01 4.415174865722656250e+01 -6.777498722076416016e+00 7.708400726318359375e+00 4.547857284545898438e+01 1.595609283447265625e+01 6.197801113128662109e+00
3.400000000000000000e+01 4.417598724365234375e+01 -6.975058555603027344e+00 5.501029968261718750e+00 3.457373428344726562e+01 1.202242946624755859e+01 6.258031368255615234e+00
3.500000000000000000e+01 4.420022583007812500e+01 -7.172617912292480469e+00 4.157176494598388672e+00 2.901164817810058594e+01 9.950647354125976562e+00 5.786349296569824219e+00
3.600000000000000000e+01 4.422446823120117188e+01 -7.370177745819091797e+00 3.261170387268066406e+00 2.538200187683105469e+01 8.592951774597167969e+00 5.375596046447753906e+00
3.700000000000000000e+01 4.420874404907226562e+01 -6.764750480651855469e+00 9.766872406005859375e+00 4.660535049438476562e+01 1.691166687011718750e+01 1.152977108955383301e+00
3.800000000000000000e+01 4.427098083496093750e+01 -6.953811168670654297e+00 6.519834995269775391e+00 3.642106246948242188e+01 1.288226985931396484e+01 2.354926347732543945e+00
3.900000000000000000e+01 4.433321762084960938e+01 -7.142871379852294922e+00 4.974543571472167969e+00 3.085921478271484375e+01 1.075012779235839844e+01 2.441185235977172852e+00
4.000000000000000000e+01 4.439545440673828125e+01 -7.331932067871093750e+00 3.872623682022094727e+00 2.719259834289550781e+01 9.319566726684570312e+00 2.332106351852416992e+00
4.100000000000000000e+01 4.426216506958007812e+01 -6.741149902343750000e+00 1.326489067077636719e+01 4.563946914672851562e+01 1.767130851745605469e+01 -2.932390213012695312e+00
4.200000000000000000e+01 4.436001968383789062e+01 -6.914476394653320312e+00 8.928347587585449219e+00 3.653253555297851562e+01 1.363826465606689453e+01 -1.150112152099609375e+00
4.300000000000000000e+01 4.445787048339843750e+01 -7.087803363800048828e+00 6.821306705474853516e+00 3.117524909973144531e+01 1.139896678924560547e+01 -7.119951248168945312e-01
4.400000000000000000e+01 4.455572509765625000e+01 -7.261130332946777344e+00 5.598649024963378906e+00 2.782167053222656250e+01 1.002609539031982422e+01 -4.418512284755706787e-01
4.500000000000000000e+01 4.430997467041015625e+01 -6.707600116729736328e+00 1.766200828552246094e+01 4.341022109985351562e+01 1.832166862487792969e+01 -5.444678783416748047e+00
4.600000000000000000e+01 4.443969726562500000e+01 -6.858560085296630859e+00 1.222472381591796875e+01 3.518733978271484375e+01 1.422361946105957031e+01 -3.750949382781982422e+00
4.700000000000000000e+01 4.456941986083984375e+01 -7.009520530700683594e+00 9.623100280761718750e+00 3.031680679321289062e+01 1.198197269439697266e+01 -2.994352579116821289e+00
4.800000000000000000e+01 4.469914627075195312e+01 -7.160480976104736328e+00 8.018660545349121094e+00 2.705373764038085938e+01 1.052171897888183594e+01 -2.535278081893920898e+00
4.900000000000000000e+01 4.435033416748046875e+01 -6.665384769439697266e+00 2.210950851440429688e+01 4.057208251953125000e+01 1.880447769165039062e+01 -6.291819572448730469e+00
5.000000000000000000e+01 4.450696563720703125e+01 -6.788202285766601562e+00 1.593119812011718750e+01 3.309116744995117188e+01 1.470670986175537109e+01 -4.996809005737304688e+00
5.100000000000000000e+01 4.466359710693359375e+01 -6.911019325256347656e+00 1.286525154113769531e+01 2.856563949584960938e+01 1.242926788330078125e+01 -4.150564670562744141e+00
5.200000000000000000e+01 4.482022857666015625e+01 -7.033836364746093750e+00 1.086468696594238281e+01 2.549427986145019531e+01 1.090769004821777344e+01 -3.622081756591796875e+00
5.300000000000000000e+01 4.438170242309570312e+01 -6.616120338439941406e+00 2.593696975708007812e+01 3.794678497314453125e+01 1.916512680053710938e+01 -5.624214649200439453e+00
5.400000000000000000e+01 4.455924987792968750e+01 -6.706094264984130859e+00 1.941658020019531250e+01 3.077610588073730469e+01 1.505780506134033203e+01 -4.813172817230224609e+00
5.500000000000000000e+01 4.473679351806640625e+01 -6.796068191528320312e+00 1.594617748260498047e+01 2.657965850830078125e+01 1.275775146484375000e+01 -4.082443237304687500e+00
5.600000000000000000e+01 4.491433715820312500e+01 -6.886042118072509766e+00 1.369418811798095703e+01 2.378433799743652344e+01 1.124355792999267578e+01 -3.632167816162109375e+00
5.700000000000000000e+01 4.440288162231445312e+01 -6.561691284179687500e+00 2.866415214538574219e+01 3.596062850952148438e+01 1.938743400573730469e+01 -3.810377597808837891e+00
5.800000000000000000e+01 4.459454727172851562e+01 -6.615378856658935547e+00 2.207957839965820312e+01 2.891881942749023438e+01 1.529951953887939453e+01 -3.411529779434204102e+00
5.900000000000000000e+01 4.478620910644531250e+01 -6.669066429138183594e+00 1.833433723449707031e+01 2.488499832153320312e+01 1.296580123901367188e+01 -2.933385372161865234e+00
6.000000000000000000e+01 4.497787475585937500e+01 -6.722754478454589844e+00 1.584058284759521484e+01 2.240209388732910156e+01 1.147280311584472656e+01 -2.588644742965698242e+00
6.100000000000000000e+01 4.441306304931640625e+01 -6.504180431365966797e+00 3.004783439636230469e+01 3.503461456298828125e+01 1.952473449707031250e+01 -1.320437550544738770e+00
6.200000000000000000e+01 4.461151123046875000e+01 -6.519527435302734375e+00 2.345098304748535156e+01 2.785082626342773438e+01 1.539054298400878906e+01 -1.200859785079956055e+00
6.300000000000000000e+01 4.480995941162109375e+01 -6.534874439239501953e+00 1.957176589965820312e+01 2.405812263488769531e+01 1.308896636962890625e+01 -1.060833215713500977e+00
6.400000000000000000e+01 4.500840759277343750e+01 -6.550221920013427734e+00 1.700276374816894531e+01 2.147165298461914062e+01 1.154232501983642578e+01 -8.485058546066284180e-01
6.500000000000000000e+01 4.441184616088867188e+01 -6.445788383483886719e+00 2.989458656311035156e+01 3.506307983398437500e+01 1.948729896545410156e+01 1.366907954216003418e+00
6.600000000000000000e+01 4.460948562622070312e+01 -6.422207832336425781e+00 2.335603332519531250e+01 2.803748321533203125e+01 1.541805458068847656e+01 1.240174770355224609e+00
6.700000000000000000e+01 4.480712509155273438e+01 -6.398626804351806641e+00 1.942424774169921875e+01 2.407803916931152344e+01 1.305068588256835938e+01 1.081162929534912109e+00
6.800000000000000000e+01 4.500476455688476562e+01 -6.375046253204345703e+00 1.691749572753906250e+01 2.152147102355957031e+01 1.153169059753417969e+01 9.860534667968750000e-01
6.900000000000000000e+01 4.439928817749023438e+01 -6.388750076293945312e+00 2.833966255187988281e+01 3.632423782348632812e+01 1.939916992187500000e+01 3.719455480575561523e+00
7.000000000000000000e+01 4.458855438232421875e+01 -6.327143669128417969e+00 2.173699378967285156e+01 2.915057563781738281e+01 1.526627063751220703e+01 3.366427898406982422e+00
7.100000000000000000e+01 4.477782058715820312e+01 -6.265537261962890625e+00 1.802116775512695312e+01 2.520736885070800781e+01 1.296856117248535156e+01 2.871216773986816406e+00
7.200000000000000000e+01 4.496709060668945312e+01 -6.203931331634521484e+00 1.549275875091552734e+01 2.236849594116210938e+01 1.135837650299072266e+01 2.583073854446411133e+00
7.300000000000000000e+01 4.437586593627929688e+01 -6.335247993469238281e+00 2.539416313171386719e+01 3.841641235351562500e+01 1.914317131042480469e+01 5.361000537872314453e+00
7.400000000000000000e+01 4.454951858520507812e+01 -6.237973690032958984e+00 1.897897338867187500e+01 3.116358375549316406e+01 1.504276657104492188e+01 4.533887386322021484e+00
7.500000000000000000e+01 4.472316741943359375e+01 -6.140699386596679688e+00 1.552333354949951172e+01 2.690107536315917969e+01 1.272732257843017578e+01 3.903835535049438477e+00
7.600000000000000000e+01 4.489682006835937500e+01 -6.043424606323242188e+00 1.333487987518310547e+01 2.401023674011230469e+01 1.120353507995605469e+01 3.465011596679687500e+00
7.700000000000000000e+01 4.434247589111328125e+01 -6.287329196929931641e+00 2.150518226623535156e+01 4.105862808227539062e+01 1.876914405822753906e+01 5.754650115966796875e+00
7.800000000000000000e+01 4.449386978149414062e+01 -6.158109664916992188e+00 1.545963954925537109e+01 3.351924896240234375e+01 1.469366645812988281e+01 4.456310272216796875e+00
7.900000000000000000e+01 4.464525985717773438e+01 -6.028889179229736328e+00 1.248063087463378906e+01 2.879782676696777344e+01 1.238353729248046875e+01 3.749385595321655273e+00
8.000000000000000000e+01 4.479664993286132812e+01 -5.899669170379638672e+00 1.070395755767822266e+01 2.576967048645019531e+01 1.094208812713623047e+01 3.280893802642822266e+00
8.100000000000000000e+01 4.430039596557617188e+01 -6.246828079223632812e+00 1.713749694824218750e+01 4.384594345092773438e+01 1.829503250122070312e+01 4.575832843780517578e+00
8.200000000000000000e+01 4.442373275756835938e+01 -6.090607643127441406e+00 1.182912158966064453e+01 3.546969223022460938e+01 1.418964385986328125e+01 2.990679264068603516e+00
8.300000000000000000e+01 4.454707336425781250e+01 -5.934386730194091797e+00 9.426490783691406250e+00 3.047924804687500000e+01 1.197172164916992188e+01 2.312273979187011719e+00
8.400000000000000000e+01 4.467041015625000000e+01 -5.778165817260742188e+00 7.852495193481445312e+00 2.705310440063476562e+01 1.047167968750000000e+01 1.919248342514038086e+00
8.500000000000000000e+01 4.425123596191406250e+01 -6.215294361114501953e+00 1.293390178680419922e+01 4.584201812744140625e+01 1.763277626037597656e+01 1.776614069938659668e+00
8.600000000000000000e+01 4.434180068969726562e+01 -6.038050651550292969e+00 8.765542984008789062e+00 3.658692550659179688e+01 1.360574054718017578e+01 2.070501297712326050e-01
8.700000000000000000e+01 4.443236541748046875e+01 -5.860806941986083984e+00 6.797173023223876953e+00 3.117339324951171875e+01 1.139116954803466797e+01 -1.793672442436218262e-01
8.800000000000000000e+01 4.452293014526367188e+01 -5.683563709259033203e+00 5.543761730194091797e+00 2.770178794860839844e+01 9.973664283752441406e+00 -3.437650203704833984e-01
8.900000000000000000e+01 4.419687652587890625e+01 -6.193934440612792969e+00 9.730057716369628906e+00 4.646600723266601562e+01 1.685881996154785156e+01 -2.506561756134033203e+00
9.000000000000000000e+01 4.425120544433593750e+01 -6.002450466156005859e+00 6.711991310119628906e+00 3.612760543823242188e+01 1.285187911987304688e+01 -3.398823261260986328e+00
9.100000000000000000e+01 4.430553054809570312e+01 -5.810966968536376953e+00 5.103138446807861328e+00 3.065582847595214844e+01 1.072768974304199219e+01 -3.355661153793334961e+00
9.200000000000000000e+01 4.435985565185546875e+01 -5.619482994079589844e+00 4.200257778167724609e+00 2.701202964782714844e+01 9.363686561584472656e+00 -3.154083967208862305e+00
9.300000000000000000e+01 4.413940048217773438e+01 -6.183565139770507812e+00 8.108566284179687500e+00 4.487717437744140625e+01 1.589572143554687500e+01 -7.549130916595458984e+00
9.400000000000000000e+01 4.415540695190429688e+01 -5.985168933868408203e+00 5.986901760101318359e+00 3.397823715209960938e+01 1.198954105377197266e+01 -7.311327457427978516e+00
9.500000000000000000e+01 4.417141723632812500e+01 -5.786772727966308594e+00 4.618563175201416016e+00 2.844429397583007812e+01 9.918857574462890625e+00 -6.563977241516113281e+00
9.600000000000000000e+01 4.418742752075195312e+01 -5.588376522064208984e+00 3.811862945556640625e+00 2.502706527709960938e+01 8.651678085327148438e+00 -6.087502479553222656e+00
9.700000000000000000e+01 4.408100509643554688e+01 -6.184584617614746094e+00 8.454343795776367188e+00 4.087366485595703125e+01 1.479840278625488281e+01 -1.261141586303710938e+01
9.800000000000000000e+01 4.405808258056640625e+01 -5.986867904663085938e+00 6.551296710968017578e+00 2.993232345581054688e+01 1.094508552551269531e+01 -1.063733959197998047e+01
9.900000000000000000e+01 4.403516006469726562e+01 -5.789151191711425781e+00 5.279284000396728516e+00 2.477891540527343750e+01 9.017459869384765625e+00 -9.370471954345703125e+00
1.000000000000000000e+02 4.401223754882812500e+01 -5.591434478759765625e+00 4.380036830902099609e+00 2.159280204772949219e+01 7.791851997375488281e+00 -8.344061851501464844e+00
1.010000000000000000e+02 4.402392578125000000e+01 -6.196952819824218750e+00 1.036199665069580078e+01 3.447720718383789062e+01 1.345176124572753906e+01 -1.642026329040527344e+01
1.020000000000000000e+02 4.396295166015625000e+01 -6.007481575012207031e+00 8.287759780883789062e+00 2.440908622741699219e+01 9.809053421020507812e+00 -1.294185924530029297e+01
1.030000000000000000e+02 4.390197372436523438e+01 -5.818010330200195312e+00 6.592587947845458984e+00 1.984752273559570312e+01 7.932033538818359375e+00 -1.094620132446289062e+01
1.040000000000000000e+02 4.384099960327148438e+01 -5.628539085388183594e+00 5.695435523986816406e+00 1.715767669677734375e+01 6.855933666229248047e+00 -9.728779792785644531e+00
1.050000000000000000e+02 4.397034454345703125e+01 -6.220196723937988281e+00 1.357627296447753906e+01 2.635449790954589844e+01 1.197923088073730469e+01 -1.827123641967773438e+01
1.060000000000000000e+02 4.387364959716796875e+01 -6.046221256256103516e+00 1.015055465698242188e+01 1.794231224060058594e+01 8.427860260009765625e+00 -1.349025249481201172e+01
1.070000000000000000e+02 4.377695465087890625e+01 -5.872246265411376953e+00 8.382908821105957031e+00 1.432164669036865234e+01 6.811366558074951172e+00 -1.116874694824218750e+01
1.080000000000000000e+02 4.368025970458984375e+01 -5.698270797729492188e+00 6.876953601837158203e+00 1.220729351043701172e+01 5.725274085998535156e+00 -9.697729110717773438e+00
1.090000000000000000e+02 4.392231750488281250e+01 -6.253427028656005859e+00 1.637777519226074219e+01 1.752806472778320312e+01 1.017175197601318359e+01 -1.747677230834960938e+01
1.100000000000000000e+02 4.379360198974609375e+01 -6.101605415344238281e+00 1.188622188568115234e+01 1.132924938201904297e+01 6.964641094207763672e+00 -1.222774982452392578e+01
1.110000000000000000e+02 4.366488647460937500e+01 -5.949783325195312500e+00 9.334385871887207031e+00 8.937932014465332031e+00 5.481695652008056641e+00 -9.753450393676757812e+00
1.120000000000000000e+02 4.353617095947265625e+01 -5.797961711883544922e+00 7.840112686157226562e+00 7.667287349700927734e+00 4.652220249176025391e+00 -8.482195854187011719e+00
1.130000000000000000e+02 4.388167572021484375e+01 -6.295372009277343750e+00 1.814366340637207031e+01 9.035984992980957031e+00 8.153894424438476562e+00 -1.407630348205566406e+01
