# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 7.693863677978515625e+01 2.066781616210937500e+01 2.101684237342145434e-14 9.007217918028352643e-15 9.007217918028352643e-15 9.107298248878237246e-14
2.000000000000000000e+00 7.606389617919921875e+01 2.067768859863281250e+01 6.405133042876320904e-14 -6.405133042876320904e-14 0.000000000000000000e+00 -1.180946345488015359e-13
3.000000000000000000e+00 7.781343078613281250e+01 2.065824127197265625e+01 3.878107822938639537e-14 -1.663833323504657069e-13 -3.828067826920286687e-14 6.905533680686207210e-14
4.000000000000000000e+00 7.868827819824218750e+01 2.064890670776367188e+01 -4.578669122448295048e-14 -1.568757195544515093e-13 -6.079872391130669573e-14 1.000802037949425141e-14
5.000000000000000000e+00 7.605500793457031250e+01 1.993673896789550781e+01 1.095878216731543953e-13 -4.453568793589234021e-14 1.951563910473907981e-14 -2.952365863720038397e-14
6.000000000000000000e+00 7.780848693847656250e+01 1.991325569152832031e+01 -5.429350748826188011e-14 -2.326864727644501613e-14 -2.326864727644501613e-14 1.100882216333379238e-13
7.000000000000000000e+00 7.868531799316406250e+01 1.990190315246582031e+01 -1.798941583804752886e-13 -1.228484409468086347e-13 -9.082278250869060821e-14 -2.702165375408505793e-14
8.000000000000000000e+00 7.956181335449218750e+01 1.989070892333984375e+01 -6.955573676704560060e-14 -7.556054984177509870e-14 -4.353488801552528320e-14 -4.903929774193946378e-14
9.000000000000000000e+00 7.956279754638671875e+01 2.063973045349121094e+01 -5.004010189747125706e-16 4.553649124439118623e-14 1.351082687704252897e-14 -9.507618894651417851e-14
1.000000000000000000e+01 7.693172454833984375e+01 1.992485046386718750e+01 7.080674344376799989e-14 -1.984089975648473114e-13 -3.828067826920286687e-14 -4.103288143834406265e-14
1.100000000000000000e+01 7.373146820068359375e+01 1.997627639770507812e+01 -2.026624073908026707e-14 8.281636281696341806e-14 1.876503747039789255e-14 -4.953969770212299228e-14
1.200000000000000000e+01 7.524552917480468750e+01 2.068987083435058594e+01 2.677145377399329368e-14 -3.427746842333927180e-14 -2.251804479507088161e-15 1.301042606982605321e-14
1.300000000000000000e+01 7.296038055419921875e+01 2.072870254516601562e+01 -4.753809362622414200e-15 -4.778829445334885351e-14 -1.576263093303314350e-14 -9.207378240914942946e-14
1.400000000000000000e+01 7.448545837402343750e+01 1.996346092224121094e+01 4.828869780166417103e-14 -7.080674344376799989e-14 -6.755413438521264483e-15 -5.004010189747125706e-15
1.500000000000000000e+01 7.297759246826171875e+01 1.998830223083496094e+01 -5.454371085648543338e-14 -1.606287260320915511e-13 -6.455173038894673754e-14 5.104090097080536681e-14
1.600000000000000000e+01 7.372199249267578125e+01 2.071654510498046875e+01 -1.103384216134296880e-13 -4.728789449316532501e-14 -4.728789449316532501e-14 2.902325867701685547e-14
1.700000000000000000e+01 7.523952484130859375e+01 1.994986534118652344e+01 1.926543912464731556e-14 8.256616283687165381e-15 8.256616283687165381e-15 -4.153328478665938017e-14
1.800000000000000000e+01 7.448372650146484375e+01 2.070359611511230469e+01 -4.503608959014176322e-15 8.957178260823178695e-14 2.552045048540268340e-14 -1.336070739720723877e-13
1.900000000000000000e+01 7.062772369384765625e+01 2.059126091003417969e+01 -3.452766840343103605e-14 2.597081078838103796e-13 6.755413692631148659e-14 1.356086738128065017e-13
