# el_label, x, y, phi_sI (deg), sI (MPa)
1.000000000000000000e+00 7.693863677978515625e+01 2.066781616210937500e+01 -4.688614186591047428e+01 1.062827579541155061e-13
2.000000000000000000e+00 7.606389617919921875e+01 2.067768859863281250e+01 5.923710240782990866e+01 1.343462527907257939e-13
3.000000000000000000e+00 7.781343078613281250e+01 2.065824127197265625e+01 -7.302635775111116345e+01 5.985868822611380724e-14
4.000000000000000000e+00 7.868827819824218750e+01 2.064890670776367188e+01 -8.489301360276488140e+01 -4.489226574505477855e-14
5.000000000000000000e+00 7.605500793457031250e+01 1.993673896789550781e+01 7.951866050964027011e+01 1.150497631889767397e-13
6.000000000000000000e+00 7.780848693847656250e+01 1.991325569152832031e+01 -4.098965560522745477e+01 7.239469252981521143e-14
7.000000000000000000e+00 7.868531799316406250e+01 1.990190315246582031e+01 2.172592015942299781e+01 -1.120810493021561881e-13
8.000000000000000000e+00 7.956181335449218750e+01 1.989070892333984375e+01 4.675176614433428313e+01 -2.342702111044657968e-14
9.000000000000000000e+00 7.956279754638671875e+01 2.063973045349121094e+01 3.819513409269890047e+01 1.203410007320965362e-13
1.000000000000000000e+01 7.693172454833984375e+01 1.992485046386718750e+01 8.152353218843055060e+01 7.692192729286959875e-14
1.100000000000000000e+01 7.373146820068359375e+01 1.997627639770507812e+01 2.193278938408876400e+01 1.027641334289487492e-13
1.200000000000000000e+01 7.524552917480468750e+01 2.068987083435058594e+01 -7.845743342828099287e+01 2.942852313419598885e-14
1.300000000000000000e+01 7.296038055419921875e+01 2.072870254516601562e+01 5.157685401031724126e+01 6.828355181243109563e-14
1.400000000000000000e+01 7.448545837402343750e+01 1.996346092224121094e+01 8.759825695894839725e+01 4.849857707912062108e-14
1.500000000000000000e+01 7.297759246826171875e+01 1.998830223083496094e+01 -6.805085377468299157e+01 -3.397452994102503432e-14
1.600000000000000000e+01 7.372199249267578125e+01 2.071654510498046875e+01 -2.131687531652875123e+01 -3.596234664015416168e-14
1.700000000000000000e+01 7.523952484130859375e+01 1.994986534118652344e+01 4.877471100864880782e+01 5.565747493129692978e-14
1.800000000000000000e+01 7.448372650146484375e+01 2.070359611511230469e+01 3.530243867559487114e+01 1.841794018915703218e-13
1.900000000000000000e+01 7.062772369384765625e+01 2.059126091003417969e+01 -2.133444729038996002e+01 3.126736663432541082e-13
2.000000000000000000e+01 6.994271850585937500e+01 1.979854011535644531e+01 -2.640764710276658889e+01 2.141771222633354677e-14
2.100000000000000000e+01 7.146268463134765625e+01 1.991097831726074219e+01 1.122871273639958645e+00 1.672124031885236494e-13
2.200000000000000000e+01 7.222106933593750000e+01 1.996716117858886719e+01 1.277998195177895013e+01 -1.601528579538612683e-14
2.300000000000000000e+01 7.218912506103515625e+01 2.070682144165039062e+01 -4.797856554647239591e+01 7.287059302954065431e-14
2.400000000000000000e+01 6.984555816650390625e+01 2.053337287902832031e+01 6.368636202818846925e+01 1.564832962142769048e-13
2.500000000000000000e+01 7.070314788818359375e+01 1.985482025146484375e+01 -6.723227106625814997e+01 2.410117870811406424e-14
2.600000000000000000e+01 7.140900421142578125e+01 2.064903068542480469e+01 1.843495004799623871e+01 1.451162879640734856e-13
2.700000000000000000e+01 6.766733551025390625e+01 2.095074653625488281e+01 3.628925098761219914e+01 2.784443463516699866e-13
2.800000000000000000e+01 6.702194213867187500e+01 2.088224792480468750e+01 1.369073202058373795e+00 1.477498553814377834e-13
2.900000000000000000e+01 6.832573699951171875e+01 2.185243988037109375e+01 6.792438411495476203e+01 1.068054830370417278e-13
3.000000000000000000e+01 6.978772735595703125e+01 2.124929046630859375e+01 1.780924483396266567e+01 1.175540307255413833e-13
3.100000000000000000e+01 7.962940216064453125e+01 2.616855049133300781e+01 5.565289165738840893e+01 8.490396109403005826e-14
3.200000000000000000e+01 7.697660827636718750e+01 2.142984771728515625e+01 5.679741067232134100e+01 1.498041642793796061e-14
3.300000000000000000e+01 7.963400268554687500e+01 2.696585083007812500e+01 -5.190751290412242724e+01 1.016674592767110564e-14
3.400000000000000000e+01 7.873712921142578125e+01 3.096850776672363281e+01 5.901224955825861684e+01 6.915840169398006941e-14
3.500000000000000000e+01 7.259503936767578125e+01 3.701026916503906250e+01 6.360688628227432417e+01 1.603883070342655876e-14
3.600000000000000000e+01 6.045616912841796875e+01 3.710250854492187500e+01 -7.371892083326055456e+01 1.332981986595383869e-15
3.700000000000000000e+01 6.172428894042968750e+01 4.061724090576171875e+01 6.117986023285487818e+01 -4.788743827367468498e-15
3.800000000000000000e+01 5.724192047119140625e+01 4.088507080078125000e+01 -7.032915075209125177e+01 6.164168729229082099e-15
3.900000000000000000e+01 5.271437454223632812e+01 3.785928726196289062e+01 -3.708501346593089920e+01 3.358061105294141875e-14
4.000000000000000000e+01 5.479103088378906250e+01 3.019947624206542969e+01 -5.945206144281090133e+01 3.341353170290006541e-15
4.100000000000000000e+01 5.494308471679687500e+01 2.134972953796386719e+01 2.432257226145054574e+00 9.458065359767310806e-14
4.200000000000000000e+01 5.329028320312500000e+01 2.064603233337402344e+01 -4.511528239129262374e+01 2.281838697931533657e-13
4.300000000000000000e+01 5.407239532470703125e+01 2.110223388671875000e+01 7.779374309046617952e+01 -4.942655452072522747e-14
4.400000000000000000e+01 7.790324401855468750e+01 3.093761825561523438e+01 -3.578252711988173473e+01 8.636084315621079535e-14
4.500000000000000000e+01 7.956807708740234375e+01 3.807475280761718750e+01 7.501662854482549392e+01 4.284875673400307458e-14
4.600000000000000000e+01 7.217539215087890625e+01 3.903263092041015625e+01 1.215227559695117066e+01 -5.091212583482424257e-14
4.700000000000000000e+01 5.254122543334960938e+01 4.095628738403320312e+01 6.410016622446499923e+01 -1.746140081542719338e-14
4.800000000000000000e+01 4.864632797241210938e+01 3.738130950927734375e+01 -8.775607402035583959e+01 5.320385661767259499e-15
4.900000000000000000e+01 5.129326248168945312e+01 3.007144546508789062e+01 1.356757019509009865e+01 6.241799506497711463e-15
5.000000000000000000e+01 5.335777282714843750e+01 2.306173706054687500e+01 -1.292219331699917007e+01 3.113754309981781508e-14
5.100000000000000000e+01 5.220125961303710938e+01 1.931421470642089844e+01 -4.594202446140315033e+01 3.048264795951903616e-13
5.200000000000000000e+01 5.269351577758789062e+01 1.999935340881347656e+01 -3.290901075313860247e+01 3.758316656128469248e-13
5.300000000000000000e+01 3.770685577392578125e+01 4.084133148193359375e+01 -2.962038320248080936e+01 3.831956550598831295e-14
5.400000000000000000e+01 4.265662765502929688e+01 4.070571517944335938e+01 3.311644610668628985e+01 2.979908015457100700e-14
5.500000000000000000e+01 4.672702789306640625e+01 2.266339874267578125e+01 1.489620580954934326e+01 6.762169643983722699e-14
5.600000000000000000e+01 3.844141006469726562e+01 1.579514598846435547e+01 5.060377786269447853e+01 1.336220278998156531e-13
5.700000000000000000e+01 3.902593994140625000e+01 1.310558414459228516e+01 3.184888626397626865e+01 7.349238785763649093e-14
5.800000000000000000e+01 4.094161605834960938e+01 1.054950141906738281e+01 -4.500000000000000000e+01 3.746752494577284404e-14
5.900000000000000000e+01 4.135128784179687500e+01 9.857630729675292969e+00 1.985239439406547035e+01 2.489749429233627545e-13
6.000000000000000000e+01 4.231445693969726562e+01 5.805336475372314453e+00 -8.950611979297467258e+01 4.304311501816682264e-14
6.100000000000000000e+01 4.508359146118164062e+01 3.914367437362670898e+00 4.443834979843362731e+01 6.430643411521180129e-14
6.200000000000000000e+01 4.838051605224609375e+01 4.435431957244873047e+00 -8.591638244349326214e+01 5.915400410038173377e-14
6.300000000000000000e+01 4.844706344604492188e+01 6.052103519439697266e+00 -7.170882926029088367e+01 -4.033130879035437173e-14
6.400000000000000000e+01 4.929726409912109375e+01 1.167672348022460938e+01 1.185528170202969989e+01 9.589918049545422329e-14
6.500000000000000000e+01 5.104344940185546875e+01 1.711541175842285156e+01 8.631597471939404898e+01 1.235819384203031278e-13
6.600000000000000000e+01 5.074970245361328125e+01 1.634764289855957031e+01 -1.867056651153822600e+01 4.799092380771717710e-14
6.700000000000000000e+01 4.017939758300781250e+01 1.619918251037597656e+01 2.660235352330285963e+01 1.760411031344689620e-13
