# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 7.558493804931640625e+01 -1.227423286437988281e+01 -6.600092411041259766e+00 -2.866127967834472656e+00 -2.839866161346435547e+00 -2.881635665893554688e+00
2.000000000000000000e+00 7.538715362548828125e+01 -1.229655075073242188e+01 -2.459671735763549805e+00 1.151096463203430176e+00 -3.925726115703582764e-01 7.268617749214172363e-01
3.000000000000000000e+00 7.518936157226562500e+01 -1.231886768341064453e+01 -3.788501024246215820e+00 -5.248678326606750488e-01 -1.294010639190673828e+00 -8.354363590478897095e-02
4.000000000000000000e+00 7.499157714843750000e+01 -1.234118556976318359e+01 -4.102568149566650391e+00 3.123862445354461670e-01 -1.137054562568664551e+00 7.817557454109191895e-02
5.000000000000000000e+00 7.559712982177734375e+01 -1.233135032653808594e+01 9.129449844360351562e+00 -2.419349193572998047e+00 2.013030290603637695e+00 2.268453836441040039e+00
6.000000000000000000e+00 7.540747833251953125e+01 -1.239174652099609375e+01 1.531344056129455566e+00 4.091833829879760742e-01 5.821582078933715820e-01 1.450071334838867188e+00
7.000000000000000000e+00 7.521781921386718750e+01 -1.245214271545410156e+01 1.263906240463256836e+00 9.941450953483581543e-01 6.774154305458068848e-01 2.156526327133178711e+00
8.000000000000000000e+00 7.502816009521484375e+01 -1.251253795623779297e+01 4.827815666794776917e-02 2.163033783435821533e-01 7.937446236610412598e-02 1.328382372856140137e+00
9.000000000000000000e+00 7.562020874023437500e+01 -1.238500118255615234e+01 1.405518627166748047e+01 3.075818061828613281e+00 5.139301300048828125e+00 9.653802871704101562e+00
1.000000000000000000e+01 7.544594573974609375e+01 -1.248116397857666016e+01 7.408658027648925781e+00 1.881511211395263672e+00 2.787050724029541016e+00 5.526409149169921875e+00
1.100000000000000000e+01 7.527167510986328125e+01 -1.257732772827148438e+01 4.075685977935791016e+00 2.327077627182006836e+00 1.920829057693481445e+00 4.281847476959228516e+00
1.200000000000000000e+01 7.509739685058593750e+01 -1.267349052429199219e+01 3.082781314849853516e+00 2.199934720993041992e+00 1.584814786911010742e+00 3.923012733459472656e+00
1.300000000000000000e+01 7.565329742431640625e+01 -1.243313217163085938e+01 1.536789321899414062e+01 1.061280250549316406e+01 7.794209003448486328e+00 1.516572856903076172e+01
1.400000000000000000e+01 7.550108337402343750e+01 -1.256138229370117188e+01 8.835570335388183594e+00 6.566843509674072266e+00 4.620724201202392578e+00 9.765625953674316406e+00
1.500000000000000000e+01 7.534886169433593750e+01 -1.268963336944580078e+01 6.318288326263427734e+00 5.370617389678955078e+00 3.506671667098999023e+00 7.565248012542724609e+00
1.600000000000000000e+01 7.519664764404296875e+01 -1.281788349151611328e+01 4.362162113189697266e+00 4.802179336547851562e+00 2.749302387237548828e+00 6.323956966400146484e+00
1.700000000000000000e+01 7.569511413574218750e+01 -1.247390174865722656e+01 1.309939193725585938e+01 1.974195480346679688e+01 9.852403640747070312e+00 1.837321853637695312e+01
1.800000000000000000e+01 7.557077789306640625e+01 -1.262933158874511719e+01 8.612387657165527344e+00 1.286430835723876953e+01 6.443008899688720703e+00 1.274554634094238281e+01
1.900000000000000000e+01 7.544644927978515625e+01 -1.278476142883300781e+01 5.960722446441650391e+00 1.014022541046142578e+01 4.830284595489501953e+00 1.001263141632080078e+01
2.000000000000000000e+01 7.532211303710937500e+01 -1.294019126892089844e+01 4.610906600952148438e+00 8.724226951599121094e+00 4.000540256500244141e+00 8.569260597229003906e+00
2.100000000000000000e+01 7.574407196044921875e+01 -1.250574874877929688e+01 1.004073905944824219e+01 2.912458419799804688e+01 1.174959754943847656e+01 1.873620986938476562e+01
2.200000000000000000e+01 7.565237426757812500e+01 -1.268241024017333984e+01 6.517958641052246094e+00 1.980989265441894531e+01 7.898355007171630859e+00 1.375580215454101562e+01
2.300000000000000000e+01 7.556068420410156250e+01 -1.285907173156738281e+01 4.777801513671875000e+00 1.591559410095214844e+01 6.208018779754638672e+00 1.122743129730224609e+01
2.400000000000000000e+01 7.546898651123046875e+01 -1.303573322296142578e+01 3.283599615097045898e+00 1.349446868896484375e+01 5.033420562744140625e+00 9.480399131774902344e+00
2.500000000000000000e+01 7.579829406738281250e+01 -1.252745532989501953e+01 6.638622760772705078e+00 3.743674468994140625e+01 1.322261047363281250e+01 1.639415359497070312e+01
