# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 5.001558685302734375e+01 -5.209727883338928223e-01 -2.413918733596801758e+00 -3.018612384796142578e+00 -1.629759311676025391e+00 -2.135901451110839844e+00
2.000000000000000000e+00 4.982708740234375000e+01 -5.848914980888366699e-01 -7.234058380126953125e-01 1.052945613861083984e+00 9.886191785335540771e-02 3.531140983104705811e-01
3.000000000000000000e+00 4.963858795166015625e+01 -6.488101482391357422e-01 -1.688754677772521973e+00 -3.819902241230010986e-01 -6.212234497070312500e-01 -2.691157460212707520e-01
4.000000000000000000e+00 4.945009231567382812e+01 -7.127288579940795898e-01 -1.966904401779174805e+00 1.615893989801406860e-01 -5.415945053100585938e-01 -3.856846690177917480e-01
5.000000000000000000e+00 5.003966522216796875e+01 -5.741913914680480957e-01 7.275552272796630859e+00 -5.685424804687500000e-01 2.012103080749511719e+00 3.865630626678466797e+00
6.000000000000000000e+00 4.986722183227539062e+01 -6.735891103744506836e-01 1.912886142730712891e+00 9.547473788261413574e-01 8.602900505065917969e-01 1.644355058670043945e+00
7.000000000000000000e+00 4.969477844238281250e+01 -7.729868888854980469e-01 1.428111910820007324e+00 1.641426563262939453e+00 9.208615422248840332e-01 2.006220102310180664e+00
8.000000000000000000e+00 4.952233123779296875e+01 -8.723846077919006348e-01 4.567529559135437012e-01 8.296239376068115234e-01 3.859130740165710449e-01 1.245382785797119141e+00
9.000000000000000000e+00 5.007364654541015625e+01 -6.217028498649597168e-01 8.707169532775878906e+00 5.742991924285888672e+00 4.335048198699951172e+00 8.925571441650390625e+00
1.000000000000000000e+01 4.992385864257812500e+01 -7.527748942375183105e-01 4.999729156494140625e+00 3.621346473693847656e+00 2.586322784423828125e+00 5.241028308868408203e+00
1.100000000000000000e+01 4.977406692504882812e+01 -8.838469386100769043e-01 2.821830034255981445e+00 3.363864421844482422e+00 1.855708360671997070e+00 3.771528244018554688e+00
1.200000000000000000e+01 4.962427520751953125e+01 -1.014918923377990723e+00 2.167770862579345703e+00 3.313139915466308594e+00 1.644273161888122559e+00 3.551946401596069336e+00
1.300000000000000000e+01 5.011623001098632812e+01 -6.616885066032409668e-01 8.242793083190917969e+00 1.310795974731445312e+01 6.405225753784179688e+00 1.178406429290771484e+01
1.400000000000000000e+01 4.999482727050781250e+01 -8.194176554679870605e-01 4.885905742645263672e+00 8.231389999389648438e+00 3.935188770294189453e+00 7.775310039520263672e+00
1.500000000000000000e+01 4.987342453002929688e+01 -9.771468639373779297e-01 3.597642183303833008e+00 6.919194221496582031e+00 3.155050992965698242e+00 6.063147544860839844e+00
1.600000000000000000e+01 4.975201797485351562e+01 -1.134876012802124023e+00 2.601958513259887695e+00 5.812452793121337891e+00 2.524323463439941406e+00 4.989276885986328125e+00
1.700000000000000000e+01 5.016578292846679688e+01 -6.926178336143493652e-01 5.892757892608642578e+00 2.040378189086914062e+01 7.888962268829345703e+00 1.239250183105468750e+01
1.800000000000000000e+01 5.007741546630859375e+01 -8.709665536880493164e-01 4.086925983428955078e+00 1.395219135284423828e+01 5.411735534667968750e+00 8.843394279479980469e+00
1.900000000000000000e+01 4.998904418945312500e+01 -1.049315333366394043e+00 2.812750577926635742e+00 1.093729496002197266e+01 4.125013828277587891e+00 7.138541698455810547e+00
2.000000000000000000e+01 4.990067672729492188e+01 -1.227663993835449219e+00 2.148687601089477539e+00 9.792462348937988281e+00 3.582345008850097656e+00 6.009754657745361328e+00
2.100000000000000000e+01 5.022040557861328125e+01 -7.133069038391113281e-01 4.070661067962646484e+00 2.737508392333984375e+01 9.433723449707031250e+00 1.067164802551269531e+01
2.200000000000000000e+01 5.016845703125000000e+01 -9.054483771324157715e-01 2.390578269958496094e+00 1.905924034118652344e+01 6.434945583343505859e+00 8.379664421081542969e+00
2.300000000000000000e+01 5.011650848388671875e+01 -1.097589850425720215e+00 1.928139925003051758e+00 1.570629215240478516e+01 5.290329456329345703e+00 6.826550006866455078e+00
2.400000000000000000e+01 5.006455612182617188e+01 -1.289731264114379883e+00 1.116164684295654297e+00 1.335865306854248047e+01 4.342445373535156250e+00 6.097610473632812500e+00
2.500000000000000000e+01 5.027801513671875000e+01 -7.229638099670410156e-01 2.361472845077514648e+00 3.232002258300781250e+01 1.040444850921630859e+01 7.524344921112060547e+00
2.600000000000000000e+01 5.026447296142578125e+01 -9.215431213378906250e-01 1.771112799644470215e+00 2.380596542358398438e+01 7.673123836517333984e+00 6.311254501342773438e+00
2.700000000000000000e+01 5.025092697143554688e+01 -1.120122432708740234e+00 5.712280869483947754e-01 1.948935699462890625e+01 6.018175601959228516e+00 5.541906356811523438e+00
2.800000000000000000e+01 5.023738479614257812e+01 -1.318701744079589844e+00 7.119672894477844238e-01 1.709704017639160156e+01 5.342702388763427734e+00 4.735121250152587891e+00
2.900000000000000000e+01 5.033640289306640625e+01 -7.212187647819519043e-01 3.146188735961914062e+00 3.572862625122070312e+01 1.166244411468505859e+01 3.229988574981689453e+00
3.000000000000000000e+01 5.036178588867187500e+01 -9.186348319053649902e-01 1.032932758331298828e+00 2.676808357238769531e+01 8.340305328369140625e+00 3.588257312774658203e+00
3.100000000000000000e+01 5.038716506958007812e+01 -1.116050839424133301e+00 7.957821488380432129e-01 2.266454696655273438e+01 7.038098812103271484e+00 3.170969247817993164e+00
3.200000000000000000e+01 5.041254425048828125e+01 -1.313466787338256836e+00 -1.437229812145233154e-01 1.978657341003417969e+01 5.892855167388916016e+00 2.824228048324584961e+00
3.300000000000000000e+01 5.039333343505859375e+01 -7.081387042999267578e-01 4.221385478973388672e+00 3.657559585571289062e+01 1.223909473419189453e+01 -9.534595012664794922e-01
3.400000000000000000e+01 5.045666503906250000e+01 -8.968347311019897461e-01 2.683944940567016602e+00 2.856888580322265625e+01 9.375849723815917969e+00 4.095017910003662109e-01
