# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 1.266380500793457031e+01 -4.601029157638549805e-01 -2.019788980484008789e+00 -1.210149645805358887e+00 -9.689815640449523926e-01 -1.990875482559204102e+00
2.000000000000000000e+00 1.246506500244140625e+01 -4.491708278656005859e-01 2.277147054672241211e+00 5.808871984481811523e-01 8.574103116989135742e-01 2.642577886581420898e-01
3.000000000000000000e+00 1.226632404327392578e+01 -4.382387399673461914e-01 1.385002255439758301e+00 -2.834398448467254639e-01 3.304687440395355225e-01 -2.700161039829254150e-01
4.000000000000000000e+00 1.206758308410644531e+01 -4.273066818714141846e-01 1.295771598815917969e+00 1.624357849359512329e-01 4.374622106552124023e-01 -4.214984551072120667e-02
5.000000000000000000e+00 1.266631698608398438e+01 -5.184548497200012207e-01 9.578668594360351562e+00 -1.871232390403747559e+00 2.312230825424194336e+00 -7.982907891273498535e-01
6.000000000000000000e+00 1.246925067901611328e+01 -5.464239716529846191e-01 4.900315284729003906e+00 1.191775035113096237e-02 1.473669886589050293e+00 2.951349690556526184e-02
7.000000000000000000e+00 1.227218532562255859e+01 -5.743931531906127930e-01 5.082000732421875000e+00 2.289582341909408569e-01 1.593287706375122070e+00 6.486071348190307617e-01
8.000000000000000000e+00 1.207511901855468750e+01 -6.023623347282409668e-01 4.108135223388671875e+00 -1.078873276710510254e-01 1.200074434280395508e+00 2.641547620296478271e-01
9.000000000000000000e+00 1.268014049530029297e+01 -5.752012133598327637e-01 1.473235797882080078e+01 3.156482800841331482e-02 4.429176807403564453e+00 3.807153224945068359e+00
1.000000000000000000e+01 1.249229049682617188e+01 -6.410012245178222656e-01 9.724401473999023438e+00 4.920810833573341370e-02 2.932082891464233398e+00 1.957451820373535156e+00
1.100000000000000000e+01 1.230444049835205078e+01 -7.068013548851013184e-01 7.368112564086914062e+00 5.819658637046813965e-01 2.385023593902587891e+00 1.755341887474060059e+00
1.200000000000000000e+01 1.211659145355224609e+01 -7.726014256477355957e-01 6.699185848236083984e+00 5.613272190093994141e-01 2.178153753280639648e+00 1.727070212364196777e+00
1.300000000000000000e+01 1.270474815368652344e+01 -6.281703710556030273e-01 1.717897033691406250e+01 3.552179098129272461e+00 6.219345092773437500e+00 7.933278083801269531e+00
1.400000000000000000e+01 1.253330230712890625e+01 -7.292832732200622559e-01 1.175738716125488281e+01 2.119135379791259766e+00 4.162956714630126953e+00 4.956923484802246094e+00
1.500000000000000000e+01 1.236185741424560547e+01 -8.303961753845214844e-01 9.679352760314941406e+00 1.701445817947387695e+00 3.414239645004272461e+00 3.833797454833984375e+00
1.600000000000000000e+01 1.219041252136230469e+01 -9.315090775489807129e-01 8.094405174255371094e+00 1.623461008071899414e+00 2.915359735488891602e+00 3.352158308029174805e+00
1.700000000000000000e+01 1.273919677734375000e+01 -6.753354072570800781e-01 1.672686767578125000e+01 8.728157043457031250e+00 7.636507511138916016e+00 1.129169178009033203e+01
1.800000000000000000e+01 1.259071731567382812e+01 -8.078916072845458984e-01 1.249444389343261719e+01 5.418952465057373047e+00 5.374018669128417969e+00 7.548187732696533203e+00
1.900000000000000000e+01 1.244223785400390625e+01 -9.404478669166564941e-01 1.012844753265380859e+01 4.212041378021240234e+00 4.302146911621093750e+00 5.918298721313476562e+00
2.000000000000000000e+01 1.229375839233398438e+01 -1.073004126548767090e+00 8.815136909484863281e+00 3.470730781555175781e+00 3.685760259628295898e+00 5.143016815185546875e+00
2.100000000000000000e+01 1.278216838836669922e+01 -7.148911952972412109e-01 1.507277202606201172e+01 1.463109493255615234e+01 8.911160469055175781e+00 1.301517009735107422e+01
2.200000000000000000e+01 1.266233730316162109e+01 -8.738179802894592285e-01 1.153386020660400391e+01 9.747334480285644531e+00 6.384358406066894531e+00 9.195455551147460938e+00
2.300000000000000000e+01 1.254250621795654297e+01 -1.032744765281677246e+00 9.795546531677246094e+00 7.568862915039062500e+00 5.209322929382324219e+00 7.439612388610839844e+00
2.400000000000000000e+01 1.242267417907714844e+01 -1.191671490669250488e+00 8.264286994934082031e+00 6.310868263244628906e+00 4.372546672821044922e+00 6.401979923248291016e+00
2.500000000000000000e+01 1.283201980590820312e+01 -7.453240752220153809e-01 1.253351974487304688e+01 2.064523124694824219e+01 9.953625679016113281e+00 1.285799407958984375e+01
2.600000000000000000e+01 1.274542236328125000e+01 -9.245394468307495117e-01 1.017322826385498047e+01 1.430869579315185547e+01 7.344577312469482422e+00 9.671167373657226562e+00
2.700000000000000000e+01 1.265882396697998047e+01 -1.103754758834838867e+00 8.430496215820312500e+00 1.147005844116210938e+01 5.970166206359863281e+00 7.875017166137695312e+00
2.800000000000000000e+01 1.257222652435302734e+01 -1.282970190048217773e+00 7.548919677734375000e+00 9.624595642089843750e+00 5.152054309844970703e+00 6.958951473236083984e+00
2.900000000000000000e+01 1.288684177398681641e+01 -7.654694318771362305e-01 1.046724700927734375e+01 2.598373222351074219e+01 1.093529319763183594e+01 1.101495265960693359e+01
3.000000000000000000e+01 1.283679199218750000e+01 -9.581149816513061523e-01 8.556247711181640625e+00 1.844618415832519531e+01 8.100729942321777344e+00 8.752873420715332031e+00
3.100000000000000000e+01 1.278674125671386719e+01 -1.150760531425476074e+00 7.161573886871337891e+00 1.528708267211914062e+01 6.734596729278564453e+00 7.508452892303466797e+00
3.200000000000000000e+01 1.273669147491455078e+01 -1.343406081199645996e+00 6.299241542816162109e+00 1.313286876678466797e+01 5.829632759094238281e+00 6.293015480041503906e+00
3.300000000000000000e+01 1.294453620910644531e+01 -7.745562195777893066e-01 9.045224189758300781e+00 2.965864944458007812e+01 1.161116218566894531e+01 8.077719688415527344e+00
3.400000000000000000e+01 1.293294906616210938e+01 -9.732596278190612793e-01 7.637796878814697266e+00 2.211309814453125000e+01 8.925268173217773438e+00 6.732526779174804688e+00
3.500000000000000000e+01 1.292136192321777344e+01 -1.171963095664978027e+00 6.215479373931884766e+00 1.800402259826660156e+01 7.265851020812988281e+00 6.075545310974121094e+00
3.600000000000000000e+01 1.290977573394775391e+01 -1.370666503906250000e+00 5.205212593078613281e+00 1.629593086242675781e+01 6.450342655181884766e+00 5.377642154693603516e+00
3.700000000000000000e+01 1.300289535522460938e+01 -7.722367644309997559e-01 9.519891738891601562e+00 3.188044929504394531e+01 1.242010211944580078e+01 4.445866107940673828e+00
3.800000000000000000e+01 1.303021526336669922e+01 -9.693939089775085449e-01 6.981255054473876953e+00 2.431882667541503906e+01 9.390024185180664062e+00 4.314188003540039062e+00
3.900000000000000000e+01 1.305753517150878906e+01 -1.166551113128662109e+00 6.333346843719482422e+00 2.036430931091308594e+01 8.009297370910644531e+00 3.649407863616943359e+00
4.000000000000000000e+01 1.308485507965087891e+01 -1.363708257675170898e+00 4.992849826812744141e+00 1.723304939270019531e+01 6.667769908905029297e+00 3.866744756698608398e+00
4.100000000000000000e+01 1.305968761444091797e+01 -7.585998177528381348e-01 1.075781059265136719e+01 3.231470870971679688e+01 1.292175674438476562e+01 1.093321681022644043e+00
4.200000000000000000e+01 1.312486839294433594e+01 -9.466656446456909180e-01 7.901128292083740234e+00 2.528305244445800781e+01 9.955254554748535156e+00 1.620181083679199219e+00
4.300000000000000000e+01 1.319004917144775391e+01 -1.134731531143188477e+00 6.451365947723388672e+00 2.144388389587402344e+01 8.368575096130371094e+00 1.421581149101257324e+00
4.400000000000000000e+01 1.325522994995117188e+01 -1.322797417640686035e+00 6.203773498535156250e+00 1.876337814331054688e+01 7.490145206451416016e+00 1.026586890220642090e+00
4.500000000000000000e+01 1.311273765563964844e+01 -7.341672778129577637e-01 1.293252754211425781e+01 3.132274246215820312e+01 1.327658176422119141e+01 -1.589458703994750977e+00
4.600000000000000000e+01 1.321328544616699219e+01 -9.059447646141052246e-01 9.699620246887207031e+00 2.518271255493164062e+01 1.046469974517822266e+01 -5.886129736900329590e-01
4.700000000000000000e+01 1.331383228302001953e+01 -1.077722191810607910e+00 7.510998249053955078e+00 2.116305541992187500e+01 8.602215766906738281e+00 -6.782435178756713867e-01
4.800000000000000000e+01 1.341438007354736328e+01 -1.249499678611755371e+00 6.968827247619628906e+00 1.979039382934570312e+01 8.027766227722167969e+00 -4.037646055221557617e-01
4.900000000000000000e+01 1.316001605987548828e+01 -6.998741030693054199e-01 1.603533744812011719e+01 2.995315551757812500e+01 1.379654788970947266e+01 -2.947905778884887695e+00
