# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 7.621578979492187500e+01 3.397781753540039062e+01 -1.034746170043945312e+01 -2.957689046859741211e+00 -3.991545200347900391e+00 -3.268242597579956055e+00
2.000000000000000000e+00 7.601834869384765625e+01 3.395260238647460938e+01 -6.109025478363037109e+00 1.083266377449035645e+00 -1.507727742195129395e+00 4.830502569675445557e-01
3.000000000000000000e+00 7.582090759277343750e+01 3.392739105224609375e+01 -7.344089031219482422e+00 -4.529916346073150635e-01 -2.339124202728271484e+00 -3.484772443771362305e-01
4.000000000000000000e+00 7.562347412109375000e+01 3.390217590332031250e+01 -7.599935054779052734e+00 2.115060389041900635e-01 -2.216528654098510742e+00 -1.710485368967056274e-01
5.000000000000000000e+00 7.622881317138671875e+01 3.392088317871093750e+01 5.868093967437744141e+00 -2.474371910095214844e+00 1.018116593360900879e+00 2.346393823623657227e+00
6.000000000000000000e+00 7.604006195068359375e+01 3.385771560668945312e+01 -1.747222423553466797e+00 5.133878588676452637e-01 -3.701503574848175049e-01 1.301683545112609863e+00
7.000000000000000000e+00 7.585131072998046875e+01 3.379454803466796875e+01 -1.967862725257873535e+00 1.017134547233581543e+00 -2.852184474468231201e-01 2.052436113357543945e+00
8.000000000000000000e+00 7.566255950927734375e+01 3.373137664794921875e+01 -3.233960151672363281e+00 2.973257601261138916e-01 -8.809903264045715332e-01 1.222792148590087891e+00
9.000000000000000000e+00 7.625267791748046875e+01 3.386758041381835938e+01 1.094054985046386719e+01 3.522262096405029297e+00 4.338843345642089844e+00 9.933366775512695312e+00
1.000000000000000000e+01 7.607984161376953125e+01 3.376887130737304688e+01 4.361551284790039062e+00 2.126367330551147461e+00 1.946375608444213867e+00 5.687170982360839844e+00
1.100000000000000000e+01 7.590699768066406250e+01 3.367016601562500000e+01 1.055727362632751465e+00 2.597608566284179688e+00 1.096000790596008301e+00 4.274847984313964844e+00
1.200000000000000000e+01 7.573415374755859375e+01 3.357145690917968750e+01 1.747368425130844116e-01 2.276613950729370117e+00 7.354052066802978516e-01 4.044467926025390625e+00
1.300000000000000000e+01 7.628646850585937500e+01 3.381993865966796875e+01 1.225912570953369141e+01 1.152787685394287109e+01 7.136100769042968750e+00 1.555149841308593750e+01
1.400000000000000000e+01 7.613614654541015625e+01 3.368947219848632812e+01 5.890913963317871094e+00 7.107559680938720703e+00 3.899542093276977539e+00 1.005688285827636719e+01
1.500000000000000000e+01 7.598583221435546875e+01 3.355900192260742188e+01 3.454801797866821289e+00 5.948407649993896484e+00 2.820962905883789062e+00 7.804977893829345703e+00
1.600000000000000000e+01 7.583551025390625000e+01 3.342853546142578125e+01 1.685338139533996582e+00 5.145812034606933594e+00 2.049345016479492188e+00 6.416316509246826172e+00
1.700000000000000000e+01 7.632888031005859375e+01 3.377978515625000000e+01 9.958691596984863281e+00 2.101740074157714844e+01 9.292827606201171875e+00 1.874110031127929688e+01
1.800000000000000000e+01 7.620683288574218750e+01 3.362255096435546875e+01 5.717567443847656250e+00 1.381155300140380859e+01 5.858736038208007812e+00 1.305315589904785156e+01
1.900000000000000000e+01 7.608479309082031250e+01 3.346531677246093750e+01 3.222104787826538086e+00 1.088420391082763672e+01 4.231892585754394531e+00 1.037386512756347656e+01
2.000000000000000000e+01 7.596275329589843750e+01 3.330807876586914062e+01 2.090316534042358398e+00 9.656297683715820312e+00 3.523984193801879883e+00 8.823879241943359375e+00
2.100000000000000000e+01 7.637829589843750000e+01 3.374865722656250000e+01 6.922004699707031250e+00 3.072723960876464844e+01 1.129477310180664062e+01 1.896546173095703125e+01
2.200000000000000000e+01 7.628919982910156250e+01 3.357067108154296875e+01 3.658266067504882812e+00 2.107345581054687500e+01 7.419517040252685547e+00 1.403039741516113281e+01
2.300000000000000000e+01 7.620010375976562500e+01 3.339268493652343750e+01 2.140661954879760742e+00 1.694828033447265625e+01 5.726682662963867188e+00 1.153499889373779297e+01
2.400000000000000000e+01 7.611100769042968750e+01 3.321469879150390625e+01 8.840366005897521973e-01 1.446444034576416016e+01 4.604543209075927734e+00 9.845813751220703125e+00
2.500000000000000000e+01 7.643283081054687500e+01 3.372774887084960938e+01 3.665768861770629883e+00 3.934540557861328125e+01 1.290335178375244141e+01 1.638446426391601562e+01
2.600000000000000000e+01 7.638008880615234375e+01 3.353582382202148438e+01 1.672441482543945312e+00 2.802929115295410156e+01 8.910519599914550781e+00 1.299949264526367188e+01
2.700000000000000000e+01 7.632734680175781250e+01 3.334389495849609375e+01 2.567472159862518311e-01 2.285327148437500000e+01 6.933005809783935547e+00 1.090044498443603516e+01
2.800000000000000000e+01 7.627460479736328125e+01 3.315196990966796875e+01 -6.301331520080566406e-01 1.983014297485351562e+01 5.760003089904785156e+00 9.469416618347167969e+00
2.900000000000000000e+01 7.649038696289062500e+01 3.371785354614257812e+01 1.859107375144958496e+00 4.586557769775390625e+01 1.431740570068359375e+01 1.184663391113281250e+01
3.000000000000000000e+01 7.647602081298828125e+01 3.351933288574218750e+01 1.607898920774459839e-01 3.377520751953125000e+01 1.018079853057861328e+01 1.013278102874755859e+01
3.100000000000000000e+01 7.646165466308593750e+01 3.332081222534179688e+01 -1.220906376838684082e+00 2.798540687561035156e+01 8.029350280761718750e+00 8.822425842285156250e+00
3.200000000000000000e+01 7.644728851318359375e+01 3.312229156494140625e+01 -1.871438145637512207e+00 2.448578834533691406e+01 6.784305095672607422e+00 7.761490345001220703e+00
3.300000000000000000e+01 7.654877471923828125e+01 3.371935653686523438e+01 2.127287626266479492e+00 4.976004791259765625e+01 1.556620025634765625e+01 6.212749481201171875e+00
3.400000000000000000e+01 7.657332611083984375e+01 3.352183532714843750e+01 -2.948813736438751221e-01 3.778656387329101562e+01 1.124750518798828125e+01 6.225912094116210938e+00
3.500000000000000000e+01 7.659788513183593750e+01 3.332431793212890625e+01 -1.556366682052612305e+00 3.167796134948730469e+01 9.036478042602539062e+00 5.610614776611328125e+00
3.600000000000000000e+01 7.662244415283203125e+01 3.312679672241210938e+01 -2.513854265213012695e+00 2.774514007568359375e+01 7.569385528564453125e+00 5.032159805297851562e+00
3.700000000000000000e+01 7.660575103759765625e+01 3.373219680786132812e+01 4.289874076843261719e+00 5.092694854736328125e+01 1.656504631042480469e+01 7.097191810607910156e-01
3.800000000000000000e+01 7.666828918457031250e+01 3.354323577880859375e+01 9.019798636436462402e-01 3.981189727783203125e+01 1.221416282653808594e+01 1.973673224449157715e+00
3.900000000000000000e+01 7.673082733154296875e+01 3.335427474975585938e+01 -8.343744277954101562e-01 3.367851638793945312e+01 9.853242874145507812e+00 1.937833666801452637e+00
4.000000000000000000e+01 7.679336547851562500e+01 3.316531372070312500e+01 -1.832453608512878418e+00 2.961772346496582031e+01 8.335580825805664062e+00 1.770390391349792480e+00
4.100000000000000000e+01 7.665913391113281250e+01 3.375588226318359375e+01 8.242732048034667969e+00 4.992595672607421875e+01 1.745060729980468750e+01 -3.704770326614379883e+00
4.200000000000000000e+01 7.675727081298828125e+01 3.358271408081054688e+01 3.385914325714111328e+00 3.987618637084960938e+01 1.297863006591796875e+01 -1.872516512870788574e+00
4.300000000000000000e+01 7.685540008544921875e+01 3.340954208374023438e+01 1.221312403678894043e+00 3.404170608520507812e+01 1.057890605926513672e+01 -1.432826638221740723e+00
4.400000000000000000e+01 7.695352935791015625e+01 3.323637390136718750e+01 -1.630816310644149780e-01 3.022798347473144531e+01 9.019471168518066406e+00 -1.343701481819152832e+00
4.500000000000000000e+01 7.670688629150390625e+01 3.378950881958007812e+01 1.296446037292480469e+01 4.739741134643554688e+01 1.810856056213378906e+01 -6.472643375396728516e+00
4.600000000000000000e+01 7.683686065673828125e+01 3.363875579833984375e+01 7.051652431488037109e+00 3.848587036132812500e+01 1.366125679016113281e+01 -4.624585628509521484e+00
4.700000000000000000e+01 7.696682739257812500e+01 3.348800277709960938e+01 4.111875534057617188e+00 3.300422668457031250e+01 1.113483047485351562e+01 -3.953420639038085938e+00
