# el_label, x, y, phi_sI (deg), sI (MPa)
1.000000000000000000e+00 7.621578979492187500e+01 3.397781753540039062e+01 2.074688319026945749e+01 -1.719666233242886477e+00
2.000000000000000000e+00 7.601834869384765625e+01 3.395260238647460938e+01 -3.825215039139379769e+00 1.115563948388393012e+00
3.000000000000000000e+00 7.582090759277343750e+01 3.392739105224609375e+01 2.887582399592758975e+00 -4.354141077058599762e-01
4.000000000000000000e+00 7.562347412109375000e+01 3.390217590332031250e+01 1.253814885790731637e+00 2.152495764917961019e-01
5.000000000000000000e+00 7.622881317138671875e+01 3.392088317871093750e+01 -7.532073109859493343e+01 6.482751770632326327e+00
6.000000000000000000e+00 7.604006195068359375e+01 3.385771560668945312e+01 -2.451543951417022527e+01 1.107022952697222173e+00
7.000000000000000000e+00 7.585131072998046875e+01 3.379454803466796875e+01 -2.698797649067009274e+01 2.062360517522136227e+00
8.000000000000000000e+00 7.566255950927734375e+01 3.373137664794921875e+01 -1.735222586555863700e+01 6.794062585506357443e-01
9.000000000000000000e+00 7.625267791748046875e+01 3.386758041381835938e+01 -5.523787852983443258e+01 1.783468512912028459e+01
1.000000000000000000e+01 7.607984161376953125e+01 3.376887130737304688e+01 -5.055879546218329779e+01 9.039899869114336184e+00
1.100000000000000000e+01 7.590699768066406250e+01 3.367016601562500000e+01 -3.988848488031658235e+01 6.170476802144457373e+00
1.200000000000000000e+01 7.573415374755859375e+01 3.357145690917968750e+01 -3.771702584895598420e+01 5.404454204227568503e+00
1.300000000000000000e+01 7.628646850585937500e+01 3.381993865966796875e+01 -4.567340385933181324e+01 2.744929711848077858e+01
1.400000000000000000e+01 7.613614654541015625e+01 3.368947219848632812e+01 -4.326924916309590685e+01 1.657450130153054602e+01
1.500000000000000000e+01 7.598583221435546875e+01 3.355900192260742188e+01 -4.046199638443437152e+01 1.260554041091886468e+01
1.600000000000000000e+01 7.583551025390625000e+01 3.342853546142578125e+01 -3.745423716471694320e+01 1.006108762227098019e+01
1.700000000000000000e+01 7.632888031005859375e+01 3.377978515625000000e+01 -3.678094387417428379e+01 3.502781642121032490e+01
1.800000000000000000e+01 7.620683288574218750e+01 3.362255096435546875e+01 -3.638725183778447558e+01 2.343068778347354808e+01
1.900000000000000000e+01 7.608479309082031250e+01 3.346531677246093750e+01 -3.486545198574739857e+01 1.811181702393419357e+01
2.000000000000000000e+01 7.596275329589843750e+01 3.330807876586914062e+01 -3.339706265451127365e+01 1.547392500319885578e+01
2.100000000000000000e+01 7.637829589843750000e+01 3.374865722656250000e+01 -2.894392430324137422e+01 4.121571600078274855e+01
2.200000000000000000e+01 7.628919982910156250e+01 3.357067108154296875e+01 -2.908764411104806413e+01 2.887871230012941481e+01
2.300000000000000000e+01 7.620010375976562500e+01 3.339268493652343750e+01 -2.865268853852165876e+01 2.325113297126521061e+01
2.400000000000000000e+01 7.611100769042968750e+01 3.321469879150390625e+01 -2.770388467379004283e+01 1.963445971073412721e+01
2.500000000000000000e+01 7.643283081054687500e+01 3.372774887084960938e+01 -2.128250957866697490e+01 4.572768004200946734e+01
2.600000000000000000e+01 7.638008880615234375e+01 3.353582382202148438e+01 -2.230418802117054611e+01 3.336188169161261641e+01
2.700000000000000000e+01 7.632734680175781250e+01 3.334389495849609375e+01 -2.198666311974670862e+01 2.725438589976439374e+01
2.800000000000000000e+01 7.627460479736328125e+01 3.315196990966796875e+01 -2.139427781994950806e+01 2.354007584588065782e+01
2.900000000000000000e+01 7.649038696289062500e+01 3.371785354614257812e+01 -1.414910428640467899e+01 4.885204230191558850e+01
3.000000000000000000e+01 7.647602081298828125e+01 3.351933288574218750e+01 -1.554253088989710818e+01 3.659337815056737497e+01
3.100000000000000000e+01 7.646165466308593750e+01 3.332081222534179688e+01 -1.556903369079537924e+01 3.044353329438117228e+01
3.200000000000000000e+01 7.644728851318359375e+01 3.312229156494140625e+01 -1.524789164287636822e+01 2.660150665386621682e+01
3.300000000000000000e+01 7.654877471923828125e+01 3.371935653686523438e+01 -7.310190242615703937e+00 5.055704259268678413e+01
3.400000000000000000e+01 7.657332611083984375e+01 3.352183532714843750e+01 -9.053323290768787501e+00 3.877859195650785296e+01
3.500000000000000000e+01 7.659788513183593750e+01 3.332431793212890625e+01 -9.328362553542746127e+00 3.259958778381547262e+01
3.600000000000000000e+01 7.662244415283203125e+01 3.312679672241210938e+01 -9.198714259464992438e+00 2.856005623259810733e+01
3.700000000000000000e+01 7.660575103759765625e+01 3.373219680786132812e+01 -8.716534168513589975e-01 5.093774649591146897e+01
3.800000000000000000e+01 7.666828918457031250e+01 3.354323577880859375e+01 -2.896371774516097730e+00 3.991175394804185572e+01
3.900000000000000000e+01 7.673082733154296875e+01 3.335427474975585938e+01 -3.203628543585864463e+00 3.378698121705102153e+01
4.000000000000000000e+01 7.679336547851562500e+01 3.316531372070312500e+01 -3.211764419891636635e+00 2.971706830541172550e+01
4.100000000000000000e+01 7.665913391113281250e+01 3.375588226318359375e+01 5.039759199475980722e+00 5.025267281361010419e+01
4.200000000000000000e+01 7.675727081298828125e+01 3.358271408081054688e+01 2.929903196272903187e+00 3.997202378284291058e+01
4.300000000000000000e+01 7.685540008544921875e+01 3.340954208374023438e+01 2.495011250381551804e+00 3.410413965354097598e+01
4.400000000000000000e+01 7.695352935791015625e+01 3.323637390136718750e+01 2.526686401465980225e+00 3.028727780414412507e+01
4.500000000000000000e+01 7.670688629150390625e+01 3.378950881958007812e+01 1.030203431166518158e+01 4.857392741100454003e+01
4.600000000000000000e+01 7.683686065673828125e+01 3.363875579833984375e+01 8.197968557752631114e+00 3.915211500668914368e+01
4.700000000000000000e+01 7.696682739257812500e+01 3.348800277709960938e+01 7.652572252907376082e+00 3.353541910463833631e+01
4.800000000000000000e+01 7.709678649902343750e+01 3.333724975585937500e+01 7.276974509700096405e+00 2.997148451557489324e+01
4.900000000000000000e+01 7.674718475341796875e+01 3.383178710937500000e+01 1.448949998076329848e+01 4.628008183616209692e+01
5.000000000000000000e+01 7.690401458740234375e+01 3.370922088623046875e+01 1.273240997923358009e+01 3.744757402390430912e+01
5.100000000000000000e+01 7.706084442138671875e+01 3.358665466308593750e+01 1.175608067175922145e+01 3.225466326138725748e+01
5.200000000000000000e+01 7.721766662597656250e+01 3.346409225463867188e+01 1.125259065880008791e+01 2.859500323772723007e+01
5.300000000000000000e+01 7.677847290039062500e+01 3.388110351562500000e+01 1.709597831536406431e+01 4.344611590551492952e+01
5.400000000000000000e+01 7.695616149902343750e+01 3.379141235351562500e+01 1.560233779037066881e+01 3.522761502819079737e+01
5.500000000000000000e+01 7.713385009765625000e+01 3.370172500610351562e+01 1.438927816820000771e+01 3.022704409061228503e+01
5.600000000000000000e+01 7.731153869628906250e+01 3.361203384399414062e+01 1.380844877187686848e+01 2.692351277200990722e+01
5.700000000000000000e+01 7.679956817626953125e+01 3.393556594848632812e+01 1.629114659652186958e+01 4.059097021682114814e+01
5.800000000000000000e+01 7.699131774902343750e+01 3.388218688964843750e+01 1.519855366214845560e+01 3.269715778803967510e+01
5.900000000000000000e+01 7.718306732177734375e+01 3.382880401611328125e+01 1.391776800854340479e+01 2.800611962189795889e+01
6.000000000000000000e+01 7.737481689453125000e+01 3.377542495727539062e+01 1.279927263789701897e+01 2.502387053310436471e+01
6.100000000000000000e+01 7.680965423583984375e+01 3.399309539794921875e+01 8.399285331431286750e+00 3.852054725418228998e+01
6.200000000000000000e+01 7.700812530517578125e+01 3.397806549072265625e+01 7.714634543437810521e+00 3.062076527519774061e+01
6.300000000000000000e+01 7.720659637451171875e+01 3.396303558349609375e+01 6.882915298947921201e+00 2.642632479818684743e+01
6.400000000000000000e+01 7.740506744384765625e+01 3.394800567626953125e+01 5.877138765676946264e+00 2.334203941850571695e+01
6.500000000000000000e+01 7.680834197998046875e+01 3.405148315429687500e+01 -6.332164131104264015e+00 3.854700310851907830e+01
6.600000000000000000e+01 7.700594329833984375e+01 3.407538223266601562e+01 -5.763776912289330312e+00 3.067112002228285661e+01
6.700000000000000000e+01 7.720354461669921875e+01 3.409927749633789062e+01 -5.728376452994609735e+00 2.641498165338914106e+01
6.800000000000000000e+01 7.740114593505859375e+01 3.412317657470703125e+01 -4.888049066158743017e+00 2.345312074685410408e+01
