# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 3.537876129150390625e+01 4.913155138492584229e-01 -2.976522207260131836e+00 -4.214411735534667969e+00 -2.157280206680297852e+00 -2.583211898803710938e+00
2.000000000000000000e+00 3.556927871704101562e+01 5.489385724067687988e-01 -1.838381648063659668e+00 1.739378929138183594e+00 -2.970081195235252380e-02 6.002047657966613770e-01
3.000000000000000000e+00 3.575979614257812500e+01 6.065616607666015625e-01 -3.853041648864746094e+00 -6.222496628761291504e-01 -1.342587351799011230e+00 -5.217278599739074707e-01
4.000000000000000000e+00 3.595031356811523438e+01 6.641847491264343262e-01 -4.673629283905029297e+00 2.654670774936676025e-01 -1.322448611259460449e+00 -7.159430384635925293e-01
5.000000000000000000e+00 3.535646438598632812e+01 5.452971458435058594e-01 1.093670463562011719e+01 -2.353866398334503174e-01 3.210395336151123047e+00 6.489534378051757812e+00
6.000000000000000000e+00 3.553211975097656250e+01 6.389079689979553223e-01 1.967687726020812988e+00 1.744245409965515137e+00 1.113579869270324707e+00 2.820865392684936523e+00
7.000000000000000000e+00 3.570777511596679688e+01 7.325187921524047852e-01 7.673188447952270508e-01 2.682694196701049805e+00 1.035003900527954102e+00 3.061598777770996094e+00
8.000000000000000000e+00 3.588342666625976562e+01 8.261296749114990234e-01 -6.441591978073120117e-01 1.163349390029907227e+00 1.557570695877075195e-01 1.829361200332641602e+00
9.000000000000000000e+00 3.532408905029296875e+01 5.939054489135742188e-01 1.272106838226318359e+01 9.194573402404785156e+00 6.574692726135253906e+00 1.427924537658691406e+01
1.000000000000000000e+01 3.547815704345703125e+01 7.199218273162841797e-01 6.386849403381347656e+00 5.990257263183593750e+00 3.713132143020629883e+00 8.220360755920410156e+00
1.100000000000000000e+01 3.563222503662109375e+01 8.459382057189941406e-01 2.757293939590454102e+00 5.351040363311767578e+00 2.432500362396240234e+00 5.914738178253173828e+00
1.200000000000000000e+01 3.578629302978515625e+01 9.719545841217041016e-01 1.776169300079345703e+00 5.211295127868652344e+00 2.096239328384399414e+00 5.063650131225585938e+00
1.300000000000000000e+01 3.528286743164062500e+01 6.352803707122802734e-01 1.172573089599609375e+01 2.055586624145507812e+01 9.684478759765625000e+00 1.859071159362792969e+01
