# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 7.293046569824218750e+01 -1.631255340576171875e+01 -9.096780419349670410e-01 -2.519215822219848633e+00 -1.028668165206909180e+00 -2.085515022277832031e+00
2.000000000000000000e+00 7.273387145996093750e+01 -1.634365653991699219e+01 1.521531939506530762e+00 9.913651347160339355e-01 7.538691163063049316e-01 9.643316864967346191e-01
3.000000000000000000e+00 7.253727722167968750e+01 -1.637475967407226562e+01 -2.760391123592853546e-02 -2.928894162178039551e-01 -9.614799171686172485e-02 1.369242072105407715e-01
4.000000000000000000e+00 7.234068298339843750e+01 -1.640586090087890625e+01 -5.187112092971801758e-01 2.032104581594467163e-01 -9.465021640062332153e-02 1.937541812658309937e-01
5.000000000000000000e+00 7.294519042968750000e+01 -1.636907005310058594e+01 1.200459289550781250e+01 -1.837946057319641113e+00 3.049993991851806641e+00 3.288837432861328125e+00
6.000000000000000000e+00 7.275840759277343750e+01 -1.643785285949707031e+01 4.751717567443847656e+00 7.774818539619445801e-01 1.658759832382202148e+00 1.931814074516296387e+00
7.000000000000000000e+00 7.257163238525390625e+01 -1.650663566589355469e+01 4.174756526947021484e+00 1.089584708213806152e+00 1.579302310943603516e+00 2.453232288360595703e+00
8.000000000000000000e+00 7.238485717773437500e+01 -1.657541656494140625e+01 2.863633632659912109e+00 5.451858639717102051e-01 1.022645831108093262e+00 1.598733305931091309e+00
9.000000000000000000e+00 7.297063446044921875e+01 -1.642164230346679688e+01 1.539397621154785156e+01 3.827967643737792969e+00 5.766582965850830078e+00 9.878306388854980469e+00
1.000000000000000000e+01 7.280081939697265625e+01 -1.652546882629394531e+01 9.359406471252441406e+00 2.399356126785278320e+00 3.527628898620605469e+00 5.751612186431884766e+00
1.100000000000000000e+01 7.263101196289062500e+01 -1.662929916381835938e+01 6.267250061035156250e+00 2.645744085311889648e+00 2.673898220062255859e+00 4.421288967132568359e+00
1.200000000000000000e+01 7.246119689941406250e+01 -1.673312759399414062e+01 5.358986854553222656e+00 2.430496454238891602e+00 2.336844921112060547e+00 4.087109088897705078e+00
1.300000000000000000e+01 7.300583648681640625e+01 -1.646825218200683594e+01 1.576415348052978516e+01 1.097864437103271484e+01 8.022839546203613281e+00 1.447747802734375000e+01
1.400000000000000000e+01 7.285948181152343750e+01 -1.660315322875976562e+01 1.007499980926513672e+01 6.977518081665039062e+00 5.115755558013916016e+00 9.371719360351562500e+00
1.500000000000000000e+01 7.271312713623046875e+01 -1.673805618286132812e+01 7.839692115783691406e+00 5.649047374725341797e+00 4.046621799468994141e+00 7.294353485107421875e+00
1.600000000000000000e+01 7.256678009033203125e+01 -1.687295722961425781e+01 6.024266242980957031e+00 4.943413734436035156e+00 3.290303945541381836e+00 6.038022041320800781e+00
1.700000000000000000e+01 7.304943084716796875e+01 -1.650711822509765625e+01 1.325917816162109375e+01 1.940657424926757812e+01 9.799725532531738281e+00 1.673387908935546875e+01
1.800000000000000000e+01 7.293213653564453125e+01 -1.666793060302734375e+01 9.484734535217285156e+00 1.270385169982910156e+01 6.656575679779052734e+00 1.174726772308349609e+01
1.900000000000000000e+01 7.281484985351562500e+01 -1.682874298095703125e+01 7.174527168273925781e+00 1.016968059539794922e+01 5.203262329101562500e+00 9.210507392883300781e+00
2.000000000000000000e+01 7.269756317138671875e+01 -1.698955726623535156e+01 5.873521804809570312e+00 8.722285270690917969e+00 4.378742218017578125e+00 7.912326812744140625e+00
2.100000000000000000e+01 7.309975433349609375e+01 -1.653675270080566406e+01 1.032763767242431641e+01 2.754509353637695312e+01 1.136181926727294922e+01 1.649373626708984375e+01
2.200000000000000000e+01 7.301602172851562500e+01 -1.671732330322265625e+01 7.510439395904541016e+00 1.895956230163574219e+01 7.941000938415527344e+00 1.219929027557373047e+01
2.300000000000000000e+01 7.293228149414062500e+01 -1.689789390563964844e+01 5.868494033813476562e+00 1.528385066986083984e+01 6.345703601837158203e+00 1.006821441650390625e+01
2.400000000000000000e+01 7.284854888916015625e+01 -1.707846450805664062e+01 4.679934024810791016e+00 1.316465759277343750e+01 5.353377342224121094e+00 8.506363868713378906e+00
2.500000000000000000e+01 7.315489196777343750e+01 -1.655602455139160156e+01 7.573072910308837891e+00 3.455806350708007812e+01 1.263934135437011719e+01 1.386183357238769531e+01
2.600000000000000000e+01 7.310791015625000000e+01 -1.674944114685058594e+01 5.662947177886962891e+00 2.473937606811523438e+01 9.120697021484375000e+00 1.106504058837890625e+01
2.700000000000000000e+01 7.306092834472656250e+01 -1.694285964965820312e+01 4.181702136993408203e+00 2.020185661315917969e+01 7.315067768096923828e+00 9.264258384704589844e+00
2.800000000000000000e+01 7.301395416259765625e+01 -1.713627624511718750e+01 3.301629543304443359e+00 1.761439514160156250e+01 6.274807453155517578e+00 8.099507331848144531e+00
2.900000000000000000e+01 7.321272277832031250e+01 -1.656419181823730469e+01 6.300782680511474609e+00 3.962504196166992188e+01 1.377774715423583984e+01 9.758475303649902344e+00
3.000000000000000000e+01 7.320429229736328125e+01 -1.676305389404296875e+01 4.299221992492675781e+00 2.932173347473144531e+01 1.008628654479980469e+01 8.434933662414550781e+00
3.100000000000000000e+01 7.319586944580078125e+01 -1.696191787719726562e+01 3.050279855728149414e+00 2.439188385009765625e+01 8.232648849487304688e+00 7.323061466217041016e+00
3.200000000000000000e+01 7.318744659423828125e+01 -1.716077995300292969e+01 2.154249668121337891e+00 2.120943641662597656e+01 7.009106159210205078e+00 6.389053344726562500e+00
3.300000000000000000e+01 7.327103424072265625e+01 -1.656094551086425781e+01 6.623236179351806641e+00 4.231245803833007812e+01 1.468070793151855469e+01 4.958314418792724609e+00
3.400000000000000000e+01 7.330149078369140625e+01 -1.675764274597167969e+01 4.174568176269531250e+00 3.239874267578125000e+01 1.097199249267578125e+01 5.073721885681152344e+00
3.500000000000000000e+01 7.333193969726562500e+01 -1.695433998107910156e+01 2.704170703887939453e+00 2.717978477478027344e+01 8.965187072753906250e+00 4.489010810852050781e+00
3.600000000000000000e+01 7.336238861083984375e+01 -1.715103912353515625e+01 1.807080984115600586e+00 2.395928955078125000e+01 7.729910850524902344e+00 3.982585191726684570e+00
3.700000000000000000e+01 7.332760620117187500e+01 -1.654640769958496094e+01 8.724205017089843750e+00 4.286142349243164062e+01 1.547568893432617188e+01 5.523550510406494141e-01
3.800000000000000000e+01 7.339576721191406250e+01 -1.673341369628906250e+01 5.243004322052001953e+00 3.366638183593750000e+01 1.167281627655029297e+01 1.506409049034118652e+00
3.900000000000000000e+01 7.346392822265625000e+01 -1.692041969299316406e+01 3.517021417617797852e+00 2.861707878112792969e+01 9.640230178833007812e+00 1.476266741752624512e+00
4.000000000000000000e+01 7.353208923339843750e+01 -1.710742568969726562e+01 2.400825977325439453e+00 2.526914215087890625e+01 8.300990104675292969e+00 1.322462081909179688e+00
4.100000000000000000e+01 7.338025665283203125e+01 -1.652113533020019531e+01 1.203325366973876953e+01 4.161958312988281250e+01 1.609585189819335938e+01 -2.838610172271728516e+00
4.200000000000000000e+01 7.348352813720703125e+01 -1.669129180908203125e+01 7.492917537689208984e+00 3.343056869506835938e+01 1.227704620361328125e+01 -1.528955698013305664e+00
4.300000000000000000e+01 7.358678436279296875e+01 -1.686145019531250000e+01 5.334996223449707031e+00 2.858794403076171875e+01 1.017688179016113281e+01 -1.188470244407653809e+00
4.400000000000000000e+01 7.369004821777343750e+01 -1.703160858154296875e+01 3.957175254821777344e+00 2.541857337951660156e+01 8.812725067138671875e+00 -1.096822857856750488e+00
4.500000000000000000e+01 7.342698669433593750e+01 -1.648609352111816406e+01 1.589429378509521484e+01 3.936761856079101562e+01 1.657857322692871094e+01 -4.759902954101562500e+00
4.600000000000000000e+01 7.356140136718750000e+01 -1.663289260864257812e+01 1.054271221160888672e+01 3.199379348754882812e+01 1.276095199584960938e+01 -3.563761949539184570e+00
4.700000000000000000e+01 7.369581604003906250e+01 -1.677968978881835938e+01 7.875750541687011719e+00 2.750193405151367188e+01 1.061330509185791016e+01 -3.046827316284179688e+00
4.800000000000000000e+01 7.383023071289062500e+01 -1.692648887634277344e+01 6.185217380523681641e+00 2.455368614196777344e+01 9.221671104431152344e+00 -2.744442462921142578e+00
4.900000000000000000e+01 7.346599578857421875e+01 -1.644262886047363281e+01 1.972171974182128906e+01 3.681768035888671875e+01 1.696182060241699219e+01 -5.139352798461914062e+00
5.000000000000000000e+01 7.362641906738281250e+01 -1.656044769287109375e+01 1.377507400512695312e+01 2.991198539733886719e+01 1.310611820220947266e+01 -4.359064102172851562e+00
5.100000000000000000e+01 7.378684234619140625e+01 -1.667826843261718750e+01 1.073697948455810547e+01 2.583450126647949219e+01 1.097144412994384766e+01 -3.766272306442260742e+00
5.200000000000000000e+01 7.394726562500000000e+01 -1.679608917236328125e+01 8.687626838684082031e+00 2.302862739562988281e+01 9.514876365661621094e+00 -3.447882652282714844e+00
5.300000000000000000e+01 7.349579620361328125e+01 -1.639239883422851562e+01 2.283600044250488281e+01 3.446346664428710938e+01 1.718984031677246094e+01 -4.237236022949218750e+00
5.400000000000000000e+01 7.367608642578125000e+01 -1.647673225402832031e+01 1.670392990112304688e+01 2.788180351257324219e+01 1.337572002410888672e+01 -3.825998544692993164e+00
5.500000000000000000e+01 7.385637664794921875e+01 -1.656106758117675781e+01 1.329321002960205078e+01 2.400201034545898438e+01 1.118856620788574219e+01 -3.393052339553833008e+00
5.600000000000000000e+01 7.403666687011718750e+01 -1.664540100097656250e+01 1.106045150756835938e+01 2.153285408020019531e+01 9.777991294860839844e+00 -3.104904174804687500e+00
5.700000000000000000e+01 7.351525115966796875e+01 -1.633732795715332031e+01 2.491944694519042969e+01 3.285955810546875000e+01 1.733370208740234375e+01 -2.376235961914062500e+00
5.800000000000000000e+01 7.370851135253906250e+01 -1.638494873046875000e+01 1.874924659729003906e+01 2.629025268554687500e+01 1.351185035705566406e+01 -2.251972675323486328e+00
5.900000000000000000e+01 7.390177154541015625e+01 -1.643256950378417969e+01 1.511456871032714844e+01 2.266296386718750000e+01 1.133325958251953125e+01 -2.055551528930664062e+00
6.000000000000000000e+01 7.409503173828125000e+01 -1.648019027709960938e+01 1.269221973419189453e+01 2.029346656799316406e+01 9.895705223083496094e+00 -1.884081125259399414e+00
6.100000000000000000e+01 7.352361297607421875e+01 -1.627952575683593750e+01 2.572079277038574219e+01 3.215734481811523438e+01 1.736344146728515625e+01 1.909822039306163788e-02
6.200000000000000000e+01 7.372244262695312500e+01 -1.628860855102539062e+01 1.957117843627929688e+01 2.559062576293945312e+01 1.354854106903076172e+01 -6.030362471938133240e-02
6.300000000000000000e+01 7.392127990722656250e+01 -1.629769325256347656e+01 1.583192253112792969e+01 2.209493446350097656e+01 1.137805747985839844e+01 -1.229281648993492126e-01
6.400000000000000000e+01 7.412010955810546875e+01 -1.630677795410156250e+01 1.332449913024902344e+01 1.967647171020507812e+01 9.900290489196777344e+00 -1.278181821107864380e-01
6.500000000000000000e+01 7.352055358886718750e+01 -1.622119903564453125e+01 2.514898872375488281e+01 3.245115280151367188e+01 1.728004264831542969e+01 2.493528842926025391e+00
6.600000000000000000e+01 7.371735382080078125e+01 -1.619140052795410156e+01 1.900671386718750000e+01 2.595219230651855469e+01 1.348767185211181641e+01 2.218092441558837891e+00
6.700000000000000000e+01 7.391415405273437500e+01 -1.616160202026367188e+01 1.531998920440673828e+01 2.239716339111328125e+01 1.131514549255371094e+01 1.915246248245239258e+00
6.800000000000000000e+01 7.411094665527343750e+01 -1.613180160522460938e+01 1.288828182220458984e+01 1.997349739074707031e+01 9.858533859252929688e+00 1.669313430786132812e+00
6.900000000000000000e+01 7.350621032714843750e+01 -1.616458511352539062e+01 2.325353622436523438e+01 3.376817703247070312e+01 1.710651397705078125e+01 4.604443550109863281e+00
7.000000000000000000e+01 7.369343566894531250e+01 -1.609704208374023438e+01 1.711704826354980469e+01 2.723579025268554688e+01 1.330585193634033203e+01 4.032135009765625000e+00
7.100000000000000000e+01 7.388066864013671875e+01 -1.602949905395507812e+01 1.368694782257080078e+01 2.353580474853515625e+01 1.116682529449462891e+01 3.509847164154052734e+00
7.200000000000000000e+01 7.406789398193359375e+01 -1.596195793151855469e+01 1.141082763671875000e+01 2.107444763183593750e+01 9.745582580566406250e+00 3.102561950683593750e+00
7.300000000000000000e+01 7.348110961914062500e+01 -1.611184692382812500e+01 2.016521453857421875e+01 3.584825515747070312e+01 1.680404090881347656e+01 5.904354572296142578e+00
7.400000000000000000e+01 7.365160369873046875e+01 -1.600914573669433594e+01 1.424037265777587891e+01 2.921266174316406250e+01 1.303591060638427734e+01 4.906548976898193359e+00
7.500000000000000000e+01 7.382210540771484375e+01 -1.590644550323486328e+01 1.116027259826660156e+01 2.516968536376953125e+01 1.089898681640625000e+01 4.222337722778320312e+00
7.600000000000000000e+01 7.399259948730468750e+01 -1.580374431610107422e+01 9.191356658935546875e+00 2.261861228942871094e+01 9.542990684509277344e+00 3.770890235900878906e+00
7.700000000000000000e+01 7.344622039794921875e+01 -1.606500434875488281e+01 1.625618553161621094e+01 3.841934585571289062e+01 1.640266036987304688e+01 5.971117019653320312e+00
7.800000000000000000e+01 7.359346008300781250e+01 -1.593107509613037109e+01 1.082609272003173828e+01 3.130819702148437500e+01 1.264028739929199219e+01 4.545481681823730469e+00
7.900000000000000000e+01 7.374070739746093750e+01 -1.579714584350585938e+01 8.210099220275878906e+00 2.695722961425781250e+01 1.055019855499267578e+01 3.810391426086425781e+00
8.000000000000000000e+01 7.388794708251953125e+01 -1.566321659088134766e+01 6.504794120788574219e+00 2.407178497314453125e+01 9.172973632812500000e+00 3.373497962951660156e+00
8.100000000000000000e+01 7.340288543701171875e+01 -1.602585029602050781e+01 1.203647708892822266e+01 4.084824371337890625e+01 1.586541652679443359e+01 4.532729625701904297e+00
8.200000000000000000e+01 7.352123260498046875e+01 -1.586581707000732422e+01 7.473539829254150391e+00 3.301304244995117188e+01 1.214597511291503906e+01 2.878270149230957031e+00
8.300000000000000000e+01 7.363958740234375000e+01 -1.570578479766845703e+01 5.333200931549072266e+00 2.830227279663085938e+01 1.009064197540283203e+01 2.262325048446655273e+00
8.400000000000000000e+01 7.375793457031250000e+01 -1.554575252532958984e+01 3.862838268280029297e+00 2.517752647399902344e+01 8.712109565734863281e+00 1.947589516639709473e+00
