# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 3.883062744140625000e+01 1.149925899505615234e+01 -9.039823412895202637e-01 -2.613480389118194580e-02 -2.790351510047912598e-01 2.820002734661102295e-01
2.000000000000000000e+00 3.900292968750000000e+01 1.221970939636230469e+01 -1.108449220657348633e+00 4.538207128643989563e-02 -3.189201354980468750e-01 3.921069800853729248e-01
3.000000000000000000e+00 4.270645523071289062e+01 1.137148189544677734e+01 -7.217609286308288574e-01 5.184828862547874451e-02 -2.009737938642501831e-01 -2.529977858066558838e-01
4.000000000000000000e+00 4.338527297973632812e+01 1.115065574645996094e+01 -4.128596186637878418e-01 -1.142800450325012207e-01 -1.581418961286544800e-01 -2.429982125759124756e-01
5.000000000000000000e+00 4.049100112915039062e+01 1.189076042175292969e+01 -1.115655303001403809e+00 1.334062963724136353e-01 -2.946746945381164551e-01 8.540462702512741089e-02
6.000000000000000000e+00 4.152891921997070312e+01 1.088550662994384766e+01 -6.565648317337036133e-01 3.487081080675125122e-02 -1.865082085132598877e-01 7.396474480628967285e-03
7.000000000000000000e+00 4.219334030151367188e+01 1.072134494781494141e+01 -4.212274849414825439e-01 2.614774368703365326e-02 -1.185239255428314209e-01 -4.814824089407920837e-02
8.000000000000000000e+00 4.197386932373046875e+01 1.154970645904541016e+01 -9.381377100944519043e-01 1.626768708229064941e-01 -2.326382547616958618e-01 -1.645867377519607544e-01
9.000000000000000000e+00 4.284118652343750000e+01 1.054783821105957031e+01 -1.806578040122985840e-01 -2.381458878517150879e-02 -6.134171783924102783e-02 -6.530944257974624634e-02
1.000000000000000000e+01 3.974774169921875000e+01 1.205864620208740234e+01 -1.143403172492980957e+00 1.018639504909515381e-01 -3.124617636203765869e-01 2.421404868364334106e-01
1.100000000000000000e+01 4.123329162597656250e+01 1.172112464904785156e+01 -1.033247709274291992e+00 1.702115237712860107e-01 -2.589108347892761230e-01 -2.754797972738742828e-02
1.200000000000000000e+01 3.950727844238281250e+01 1.135225868225097656e+01 -9.797497391700744629e-01 -2.329620718955993652e-02 -3.009137809276580811e-01 2.234338968992233276e-01
1.300000000000000000e+01 4.018237304687500000e+01 1.119843482971191406e+01 -9.502440094947814941e-01 1.266870275139808655e-02 -2.812725901603698730e-01 1.675530672073364258e-01
1.400000000000000000e+01 4.085649871826171875e+01 1.104286193847656250e+01 -8.441233038902282715e-01 3.121719881892204285e-02 -2.438718229532241821e-01 8.467479050159454346e-02
1.500000000000000000e+01 3.660844421386718750e+01 1.264014816284179688e+01 -4.668608605861663818e-01 -8.628572821617126465e-01 -3.989154398441314697e-01 6.539515852928161621e-01
1.600000000000000000e+01 3.708995437622070312e+01 1.262835311889648438e+01 -8.929261565208435059e-01 -3.466587960720062256e-01 -3.718754947185516357e-01 7.422252297401428223e-01
1.700000000000000000e+01 3.741391754150390625e+01 1.203295421600341797e+01 -4.436006844043731689e-01 -2.043498456478118896e-01 -1.943851560354232788e-01 4.027741849422454834e-01
1.800000000000000000e+01 3.807363891601562500e+01 1.165119171142578125e+01 -5.950261950492858887e-01 -6.711839139461517334e-02 -1.986433714628219604e-01 2.760496139526367188e-01
1.900000000000000000e+01 3.684595489501953125e+01 1.185508537292480469e+01 -7.270361483097076416e-02 -7.304237037897109985e-02 -4.372379556298255920e-02 7.284483313560485840e-02
2.000000000000000000e+01 3.828802871704101562e+01 1.236698246002197266e+01 -1.140943884849548340e+00 -1.843192428350448608e-02 -3.478127419948577881e-01 5.890227556228637695e-01
2.100000000000000000e+01 3.765207290649414062e+01 1.253643894195556641e+01 -1.144250512123107910e+00 -1.005577668547630310e-01 -3.734425008296966553e-01 6.686604022979736328e-01
2.200000000000000000e+01 4.125169754028320312e+01 8.652711868286132812e+00 -1.179783977568149567e-02 2.539081266149878502e-03 -2.777627436444163322e-03 7.391289342194795609e-03
2.300000000000000000e+01 3.996825027465820312e+01 6.745716571807861328e+00 3.870940953493118286e-02 6.582757085561752319e-02 3.136109560728073120e-02 7.835018448531627655e-03
2.400000000000000000e+01 3.823686218261718750e+01 5.050586700439453125e+00 5.223954096436500549e-02 -2.477609664201736450e-01 -5.865642800927162170e-02 9.304771572351455688e-02
2.500000000000000000e+01 3.602226257324218750e+01 5.901315212249755859e+00 -3.726873397827148438e-01 -6.897670775651931763e-02 -1.324992179870605469e-01 3.164106607437133789e-01
