# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 1.270214080810546875e+01 -7.747905701398849487e-02 -6.243273735046386719e+00 -2.470319986343383789e+00 -2.614078044891357422e+00 -2.645254135131835938e+00
2.000000000000000000e+00 1.250386047363281250e+01 -9.487348794937133789e-02 -2.180126667022705078e+00 9.433145523071289062e-01 -3.710436522960662842e-01 7.837158441543579102e-01
3.000000000000000000e+00 1.230558109283447266e+01 -1.122679188847541809e-01 -3.495140790939331055e+00 -3.859784305095672607e-01 -1.164335846900939941e+00 -7.123445160686969757e-03
4.000000000000000000e+00 1.210730171203613281e+01 -1.296623647212982178e-01 -3.648488044738769531e+00 2.680747210979461670e-01 -1.014123916625976562e+00 7.149143517017364502e-02
5.000000000000000000e+00 1.271291065216064453e+01 -1.348819136619567871e-01 8.871762275695800781e+00 -2.488770961761474609e+00 1.914897322654724121e+00 1.901660919189453125e+00
6.000000000000000000e+00 1.252181148529052734e+01 -1.905449181795120239e-01 1.298737525939941406e+00 4.054460227489471436e-01 5.112550854682922363e-01 1.402974486351013184e+00
7.000000000000000000e+00 1.233071231842041016e+01 -2.462079077959060669e-01 1.072429180145263672e+00 8.556259870529174805e-01 5.784165263175964355e-01 1.906645059585571289e+00
8.000000000000000000e+00 1.213961315155029297e+01 -3.018709123134613037e-01 -7.105545997619628906e-01 1.734182238578796387e-01 -1.611409187316894531e-01 1.323130965232849121e+00
9.000000000000000000e+00 1.273465061187744141e+01 -1.890896707773208618e-01 1.362924957275390625e+01 2.537628412246704102e+00 4.850063323974609375e+00 9.083897590637207031e+00
1.000000000000000000e+01 1.255804443359375000e+01 -2.808911800384521484e-01 6.877773761749267578e+00 1.556425094604492188e+00 2.530259609222412109e+00 5.082845687866210938e+00
1.100000000000000000e+01 1.238143730163574219e+01 -3.726927042007446289e-01 3.205601692199707031e+00 2.185616493225097656e+00 1.617365479469299316e+00 3.941729545593261719e+00
1.200000000000000000e+01 1.220483112335205078e+01 -4.644941985607147217e-01 2.364748239517211914e+00 1.695841193199157715e+00 1.218176841735839844e+00 3.763780832290649414e+00
1.300000000000000000e+01 1.276652717590332031e+01 -2.380279749631881714e-01 1.495294380187988281e+01 9.514421463012695312e+00 7.340209484100341797e+00 1.446102905273437500e+01
1.400000000000000000e+01 1.261117172241210938e+01 -3.624550402164459229e-01 7.984964370727539062e+00 5.915792942047119141e+00 4.170227050781250000e+00 9.163953781127929688e+00
1.500000000000000000e+01 1.245581722259521484e+01 -4.868820607662200928e-01 5.320083141326904297e+00 4.835671901702880859e+00 3.046726465225219727e+00 7.084454536437988281e+00
1.600000000000000000e+01 1.230046176910400391e+01 -6.113091111183166504e-01 3.348206043243408203e+00 4.218092441558837891e+00 2.269889593124389648e+00 5.732121467590332031e+00
1.700000000000000000e+01 1.280732154846191406e+01 -2.798241078853607178e-01 1.256582164764404297e+01 1.822682952880859375e+01 9.237794876098632812e+00 1.771413803100585938e+01
1.800000000000000000e+01 1.267916202545166016e+01 -4.321152269840240479e-01 7.659142971038818359e+00 1.173887157440185547e+01 5.819404125213623047e+00 1.208331203460693359e+01
1.900000000000000000e+01 1.255100345611572266e+01 -5.844063758850097656e-01 4.775969505310058594e+00 9.206440925598144531e+00 4.194723129272460938e+00 9.347443580627441406e+00
2.000000000000000000e+01 1.242284393310546875e+01 -7.366974949836730957e-01 3.446261405944824219e+00 7.956690788269042969e+00 3.420885801315307617e+00 7.851386070251464844e+00
2.100000000000000000e+01 1.285547161102294922e+01 -3.128786385059356689e-01 9.393280982971191406e+00 2.719668388366699219e+01 1.097698974609375000e+01 1.823555374145507812e+01
2.200000000000000000e+01 1.275941371917724609e+01 -4.872061014175415039e-01 5.400435447692871094e+00 1.828648948669433594e+01 7.106077194213867188e+00 1.306342315673828125e+01
2.300000000000000000e+01 1.266335487365722656e+01 -6.615335941314697266e-01 3.473871469497680664e+00 1.450693798065185547e+01 5.394242763519287109e+00 1.048146915435791016e+01
2.400000000000000000e+01 1.256729602813720703e+01 -8.358610868453979492e-01 1.971305131912231445e+00 1.223861312866210938e+01 4.262975692749023438e+00 8.627518653869628906e+00
2.500000000000000000e+01 1.290913677215576172e+01 -3.359266519546508789e-01 5.804875373840332031e+00 3.521926116943359375e+01 1.230724143981933594e+01 1.607000350952148438e+01
2.600000000000000000e+01 1.284885406494140625e+01 -5.256195068359375000e-01 3.213739395141601562e+00 2.468475723266601562e+01 8.369548797607421875e+00 1.219289779663085938e+01
2.700000000000000000e+01 1.278857135772705078e+01 -7.153123021125793457e-01 1.265785098075866699e+00 1.967239952087402344e+01 6.281455516815185547e+00 9.831604003906250000e+00
2.800000000000000000e+01 1.272828960418701172e+01 -9.050051569938659668e-01 3.129466772079467773e-01 1.684634399414062500e+01 5.147787094116210938e+00 8.267804145812988281e+00
2.900000000000000000e+01 1.296626091003417969e+01 -3.480862081050872803e-01 3.808973073959350586e+00 4.155063247680664062e+01 1.360788154602050781e+01 1.185826969146728516e+01
3.000000000000000000e+01 1.294406223297119141e+01 -5.458853840827941895e-01 1.127457261085510254e+00 2.978278160095214844e+01 9.273072242736816406e+00 9.593044281005859375e+00
3.100000000000000000e+01 1.292186260223388672e+01 -7.436845898628234863e-01 -3.462014794349670410e-01 2.433188438415527344e+01 7.195704460144042969e+00 7.841248035430908203e+00
3.200000000000000000e+01 1.289966297149658203e+01 -9.414837956428527832e-01 -1.417573332786560059e+00 2.063190460205078125e+01 5.764299392700195312e+00 6.447835445404052734e+00
3.300000000000000000e+01 1.302466011047363281e+01 -3.488919734954833984e-01 3.135755538940429688e+00 4.510211944580078125e+01 1.447136211395263672e+01 6.664875507354736328e+00
3.400000000000000000e+01 1.304139328002929688e+01 -5.472283363342285156e-01 5.965912342071533203e-01 3.359708404541015625e+01 1.025810241699218750e+01 5.835842132568359375e+00
3.500000000000000000e+01 1.305812644958496094e+01 -7.455647587776184082e-01 -1.422718524932861328e+00 2.725500297546386719e+01 7.749685287475585938e+00 4.786617279052734375e+00
3.600000000000000000e+01 1.307486057281494141e+01 -9.439011216163635254e-01 -2.217090845108032227e+00 2.355704879760742188e+01 6.401987552642822266e+00 3.800782918930053711e+00
3.700000000000000000e+01 1.308209800720214844e+01 -3.383131325244903564e-01 5.338205337524414062e+00 4.646609115600585938e+01 1.554128932952880859e+01 1.305973649024963379e+00
3.800000000000000000e+01 1.313712406158447266e+01 -5.295969247817993164e-01 7.090330719947814941e-01 3.505730438232421875e+01 1.072990036010742188e+01 1.839680671691894531e+00
3.900000000000000000e+01 1.319215011596679688e+01 -7.208807468414306641e-01 -6.967043876647949219e-01 2.900735282897949219e+01 8.493194580078125000e+00 1.192530870437622070e+00
4.000000000000000000e+01 1.324717617034912109e+01 -9.121645689010620117e-01 -2.332825660705566406e+00 2.453372764587402344e+01 6.660270214080810547e+00 7.666020393371582031e-01
4.100000000000000000e+01 1.313637828826904297e+01 -3.167544901371002197e-01 7.732269763946533203e+00 4.518755340576171875e+01 1.587594699859619141e+01 -3.042327642440795898e+00
4.200000000000000000e+01 1.322759056091308594e+01 -4.936658740043640137e-01 3.598585128784179688e+00 3.511258316040039062e+01 1.161334991455078125e+01 -1.866543412208557129e+00
4.300000000000000000e+01 1.331880283355712891e+01 -6.705772280693054199e-01 3.806309401988983154e-02 2.868518066406250000e+01 8.616972923278808594e+00 -2.012614965438842773e+00
4.400000000000000000e+01 1.341001510620117188e+01 -8.474886417388916016e-01 -4.902694523334503174e-01 2.450430297851562500e+01 7.204209804534912109e+00 -2.326092004776000977e+00
4.500000000000000000e+01 1.318542289733886719e+01 -2.850410044193267822e-01 1.306386661529541016e+01 4.312791442871093750e+01 1.685753440856933594e+01 -5.582434177398681641e+00
4.600000000000000000e+01 1.330933094024658203e+01 -4.408100843429565430e-01 5.678779125213623047e+00 3.310797500610351562e+01 1.163602542877197266e+01 -4.850008010864257812e+00
4.700000000000000000e+01 1.343323993682861328e+01 -5.965791940689086914e-01 3.646994352340698242e+00 2.740431785583496094e+01 9.315393447875976562e+00 -4.157150268554687500e+00
4.800000000000000000e+01 1.355714797973632812e+01 -7.523482441902160645e-01 3.587477207183837891e-01 2.296477508544921875e+01 6.997056961059570312e+00 -4.576922893524169922e+00
4.900000000000000000e+01 1.322735404968261719e+01 -2.443863153457641602e-01 1.673357391357421875e+01 3.931972122192382812e+01 1.681598854064941406e+01 -6.967749118804931641e+00
5.000000000000000000e+01 1.337921810150146484e+01 -3.730522692203521729e-01 1.018570518493652344e+01 3.108601760864257812e+01 1.238151741027832031e+01 -5.648692131042480469e+00
5.100000000000000000e+01 1.353108119964599609e+01 -5.017182230949401855e-01 5.739810943603515625e+00 2.462776374816894531e+01 9.110272407531738281e+00 -5.868721008300781250e+00
5.200000000000000000e+01 1.368294334411621094e+01 -6.303841471672058105e-01 4.168901443481445312e+00 2.103466796875000000e+01 7.561070919036865234e+00 -4.974782466888427734e+00
5.300000000000000000e+01 1.326056957244873047e+01 -1.963461339473724365e-01 2.114419746398925781e+01 3.694778060913085938e+01 1.742759323120117188e+01 -6.067543029785156250e+00
5.400000000000000000e+01 1.343457603454589844e+01 -2.929852902889251709e-01 1.340100860595703125e+01 2.765818023681640625e+01 1.231775665283203125e+01 -5.713917255401611328e+00
5.500000000000000000e+01 1.360858249664306641e+01 -3.896244168281555176e-01 9.099443435668945312e+00 2.269616317749023438e+01 9.538681983947753906e+00 -5.106822490692138672e+00
5.600000000000000000e+01 1.378258800506591797e+01 -4.862635731697082520e-01 6.112513542175292969e+00 1.781198310852050781e+01 7.177349090576171875e+00 -5.322976112365722656e+00
