# el_label, x, y, sXX, sYY, sZZ, sXY
1.000000000000000000e+00 7.257562255859375000e+01 3.084417343139648438e+01 -7.124020576477050781e+00 -2.697382450103759766e+00 -2.946420907974243164e+00 -2.805581569671630859e+00
2.000000000000000000e+00 7.237774658203125000e+01 3.082267570495605469e+01 -3.037720441818237305e+00 1.058299899101257324e+00 -5.938261747360229492e-01 6.792910695075988770e-01
3.000000000000000000e+00 7.217987060546875000e+01 3.080117797851562500e+01 -4.330512523651123047e+00 -4.821451306343078613e-01 -1.443797230720520020e+00 -7.374197989702224731e-02
4.000000000000000000e+00 7.198199462890625000e+01 3.077967834472656250e+01 -4.727676868438720703e+00 2.535572052001953125e-01 -1.342235922813415527e+00 1.258349716663360596e-01
5.000000000000000000e+00 7.258757781982421875e+01 3.078700447082519531e+01 8.105214118957519531e+00 -2.371835708618164062e+00 1.720013618469238281e+00 2.063391447067260742e+00
6.000000000000000000e+00 7.239767456054687500e+01 3.072739601135253906e+01 9.097797274589538574e-01 3.797651231288909912e-01 3.868634700775146484e-01 1.348908662796020508e+00
7.000000000000000000e+00 7.220777130126953125e+01 3.066778755187988281e+01 6.216014623641967773e-01 8.715529441833496094e-01 4.479463100433349609e-01 2.128004074096679688e+00
8.000000000000000000e+00 7.201786041259765625e+01 3.060817718505859375e+01 -5.360575914382934570e-01 2.014996558427810669e-01 -1.003673821687698364e-01 1.368398904800415039e+00
9.000000000000000000e+00 7.261043548583984375e+01 3.073325920104980469e+01 1.304077434539794922e+01 2.838501453399658203e+00 4.763782501220703125e+00 9.126443862915039062e+00
1.000000000000000000e+01 7.243576812744140625e+01 3.063781929016113281e+01 6.672379970550537109e+00 1.729175329208374023e+00 2.520466566085815430e+00 5.305099964141845703e+00
1.100000000000000000e+01 7.226110839843750000e+01 3.054237937927246094e+01 3.505205392837524414e+00 2.138080835342407227e+00 1.692985892295837402e+00 4.185284614562988281e+00
1.200000000000000000e+01 7.208643341064453125e+01 3.044693946838378906e+01 2.452368259429931641e+00 2.016776084899902344e+00 1.340743303298950195e+00 3.945820808410644531e+00
1.300000000000000000e+01 7.264332580566406250e+01 3.068499183654785156e+01 1.446560287475585938e+01 9.998672485351562500e+00 7.339282512664794922e+00 1.445426368713378906e+01
1.400000000000000000e+01 7.249057769775390625e+01 3.055737304687500000e+01 8.231666564941406250e+00 6.176667213439941406e+00 4.322500228881835938e+00 9.453648567199707031e+00
1.500000000000000000e+01 7.233782958984375000e+01 3.042975616455078125e+01 5.776062488555908203e+00 5.078375816345214844e+00 3.256331443786621094e+00 7.398071289062500000e+00
1.600000000000000000e+01 7.218508911132812500e+01 3.030213737487792969e+01 3.834548950195312500e+00 4.444331645965576172e+00 2.483664274215698242e+00 6.350382328033447266e+00
1.700000000000000000e+01 7.268497467041015625e+01 3.064404869079589844e+01 1.242737674713134766e+01 1.875984573364257812e+01 9.356166839599609375e+00 1.763214874267578125e+01
1.800000000000000000e+01 7.255999755859375000e+01 3.048913574218750000e+01 8.183741569519042969e+00 1.216569137573242188e+01 6.104829788208007812e+00 1.236539840698242188e+01
1.900000000000000000e+01 7.243502044677734375e+01 3.033422470092773438e+01 5.592760562896728516e+00 9.666604042053222656e+00 4.577809333801269531e+00 9.922861099243164062e+00
2.000000000000000000e+01 7.231004333496093750e+01 3.017931175231933594e+01 4.262649059295654297e+00 8.324642181396484375e+00 3.776187419891357422e+00 8.599955558776855469e+00
2.100000000000000000e+01 7.273379516601562500e+01 3.061199951171875000e+01 9.595456123352050781e+00 2.766089057922363281e+01 1.117690467834472656e+01 1.813425064086914062e+01
2.200000000000000000e+01 7.264137268066406250e+01 3.043572044372558594e+01 6.307371616363525391e+00 1.897240447998046875e+01 7.583932876586914062e+00 1.340609169006347656e+01
2.300000000000000000e+01 7.254894256591796875e+01 3.025943946838378906e+01 4.652330398559570312e+00 1.509635543823242188e+01 5.924605846405029297e+00 1.119741535186767578e+01
2.400000000000000000e+01 7.245652008056640625e+01 3.008316040039062500e+01 3.194164752960205078e+00 1.300703620910644531e+01 4.860360622406005859e+00 9.717268943786621094e+00
2.500000000000000000e+01 7.278792572021484375e+01 3.059006690979003906e+01 6.486433982849121094e+00 3.578867340087890625e+01 1.268253135681152344e+01 1.592341327667236328e+01
2.600000000000000000e+01 7.273159027099609375e+01 3.039916801452636719e+01 4.424886226654052734e+00 2.542977333068847656e+01 8.956398010253906250e+00 1.269356632232666016e+01
2.700000000000000000e+01 7.267524719238281250e+01 3.020826721191406250e+01 2.905928611755371094e+00 2.071687889099121094e+01 7.086842536926269531e+00 1.068137359619140625e+01
2.800000000000000000e+01 7.261890411376953125e+01 3.001736450195312500e+01 1.991773843765258789e+00 1.778518486022949219e+01 5.933087825775146484e+00 9.612085342407226562e+00
2.900000000000000000e+01 7.284529113769531250e+01 3.057909393310546875e+01 4.714123249053955078e+00 4.201197052001953125e+01 1.401782894134521484e+01 1.189622306823730469e+01
3.000000000000000000e+01 7.282719421386718750e+01 3.038087844848632812e+01 2.869401216506958008e+00 3.086896133422851562e+01 1.012150859832763672e+01 1.015080356597900391e+01
3.100000000000000000e+01 7.280909729003906250e+01 3.018266105651855469e+01 1.560425281524658203e+00 2.562481307983398438e+01 8.155570983886718750e+00 8.961917877197265625e+00
3.200000000000000000e+01 7.279100036621093750e+01 2.998444557189941406e+01 8.307990431785583496e-01 2.227775955200195312e+01 6.932567596435546875e+00 7.894647121429443359e+00
3.300000000000000000e+01 7.290369415283203125e+01 3.057949829101562500e+01 4.623817443847656250e+00 4.576777267456054688e+01 1.511747646331787109e+01 6.705978870391845703e+00
3.400000000000000000e+01 7.292453765869140625e+01 3.038155174255371094e+01 2.482991218566894531e+00 3.478647232055664062e+01 1.118083953857421875e+01 6.673757553100585938e+00
3.500000000000000000e+01 7.294537353515625000e+01 3.018360328674316406e+01 1.037765264511108398e+00 2.914582443237304688e+01 9.055076599121093750e+00 6.033006668090820312e+00
3.600000000000000000e+01 7.296620941162109375e+01 2.998565673828125000e+01 2.604527473449707031e-01 2.579569244384765625e+01 7.816843509674072266e+00 5.542538166046142578e+00
3.700000000000000000e+01 7.296089935302734375e+01 3.059126472473144531e+01 6.588683128356933594e+00 4.712606048583984375e+01 1.611442375183105469e+01 1.653272747993469238e+00
